compactness;circularity;distance_circularity;radius_ratio;pr_axis_aspect_ratio;max_length_aspect_ratio;scatter_ratio;elongatedness;pr_axis_rectangularity;max_length_rectangularity;scaled_variance_major;scaled_variance_minor;scaled_radius_of_gyration;skewness_about_major;skewness_about_minor;kurtosis_about_major;kurtosis_about_minor;hollows_ratio;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
100.0;36.0;73.0;199.0;73.0;6.0;162.0;40.0;20.0;127.0;189.0;401.0;125.0;72.0;6.0;19.0;200.0;204.0;0;0;kurtosis_about_minor > 193.25 AND skewness_about_major > 71.00;2;0.9742765273311897;0.0259;1.0;0.09467455621301775
97.0;41.0;88.0;184.0;59.0;9.0;175.0;38.0;21.0;140.0;192.0;459.0;147.0;63.0;1.0;5.0;196.0;205.0;2;2;scatter_ratio > 157.00 AND scaled_radius_of_gyration <= 148.75 AND 168.00 < radius_ratio <= 196.00 AND 57.00 < pr_axis_aspect_ratio <= 61.00 AND max_length_rectangularity <= 146.00 AND max_length_aspect_ratio <= 10.00 AND circularity <= 44.00 AND 20.00 < pr_axis_rectangularity <= 23.00 AND 33.00 < elongatedness <= 46.00 AND 93.00 < compactness <= 100.00 AND scaled_variance_major <= 217.00 AND distance_circularity <= 98.00 AND scaled_variance_minor <= 584.50 AND kurtosis_about_major <= 6.00 AND skewness_about_major <= 67.00 AND hollows_ratio > 201.00 AND skewness_about_minor <= 2.00;17;0.8798219584569733;0.002;1.0;0.011627906976744186
85.0;38.0;63.0;130.0;55.0;7.0;122.0;55.0;17.0;130.0;137.0;219.0;144.0;64.0;20.0;8.0;195.0;201.0;1;1;pr_axis_aspect_ratio <= 57.00 AND skewness_about_major <= 71.00 AND compactness <= 87.00 AND kurtosis_about_minor > 189.00;4;0.8825622775800712;0.0079;0.6;0.016853932584269662
97.0;50.0;108.0;211.0;65.0;10.0;214.0;31.0;24.0;156.0;232.0;683.0;218.0;72.0;7.0;29.0;188.0;197.0;1;1;radius_ratio > 196.00 AND hollows_ratio <= 197.00 AND pr_axis_aspect_ratio <= 65.00 AND circularity > 49.00 AND max_length_rectangularity <= 160.00 AND max_length_aspect_ratio <= 10.00;6;0.9511002444987775;0.0044;0.75;0.016853932584269662
89.0;42.0;75.0;140.0;55.0;6.0;145.0;46.0;19.0;139.0;170.0;312.0;166.0;71.0;15.0;26.0;191.0;198.0;1;2;184.00 < kurtosis_about_minor <= 193.25 AND 197.00 < hollows_ratio <= 201.00 AND scaled_radius_of_gyration > 148.75 AND 67.00 < skewness_about_major <= 71.00 AND max_length_aspect_ratio <= 7.00 AND circularity <= 44.00 AND 87.00 < compactness <= 100.00 AND 167.00 < scaled_variance_major <= 178.00 AND 70.00 < distance_circularity <= 80.00 AND 33.00 < elongatedness <= 46.00 AND kurtosis_about_major > 19.00 AND pr_axis_aspect_ratio <= 57.00 AND skewness_about_minor > 9.00 AND 136.00 < max_length_rectangularity <= 146.00 AND scaled_variance_minor <= 319.00;15;0.7940414507772021;0.0016;1.0;0.011627906976744186
89.0;36.0;77.0;172.0;62.0;8.0;157.0;42.0;19.0;125.0;174.0;367.0;126.0;63.0;5.0;22.0;198.0;205.0;1;1;max_length_rectangularity <= 136.00 AND 365.00 < scaled_variance_minor <= 584.50 AND max_length_aspect_ratio > 7.00 AND radius_ratio > 168.00 AND pr_axis_aspect_ratio <= 65.00 AND 2.00 < skewness_about_minor <= 6.00 AND 147.00 < scatter_ratio <= 157.00 AND 33.00 < elongatedness <= 43.00 AND 70.00 < distance_circularity <= 80.00 AND 167.00 < scaled_variance_major <= 178.00 AND skewness_about_major <= 67.00 AND hollows_ratio > 201.00 AND kurtosis_about_minor > 193.25 AND compactness <= 93.00;14;0.9387186629526463;0.0036;1.0;0.02247191011235955
104.0;55.0;105.0;216.0;68.0;11.0;205.0;32.0;23.0;169.0;221.0;623.0;216.0;71.0;9.0;18.0;189.0;196.0;1;1;radius_ratio > 196.00 AND hollows_ratio <= 197.00 AND circularity > 49.00 AND pr_axis_rectangularity <= 23.00 AND skewness_about_minor > 6.00 AND skewness_about_major <= 71.00;6;0.9587628865979382;0.0021;1.0;0.011235955056179775
94.0;40.0;85.0;186.0;62.0;9.0;169.0;39.0;20.0;139.0;184.0;430.0;133.0;61.0;2.0;9.0;200.0;210.0;2;2;circularity <= 40.00 AND scatter_ratio > 157.00 AND max_length_aspect_ratio > 7.00 AND radius_ratio > 168.00 AND compactness > 93.00 AND pr_axis_aspect_ratio <= 65.00;6;0.9732313575525813;0.0071;0.8333333333333334;0.029069767441860465
90.0;41.0;62.0;147.0;60.0;6.0;128.0;52.0;18.0;141.0;149.0;246.0;157.0;61.0;13.0;4.0;201.0;208.0;3;3;scaled_variance_minor <= 319.00 AND scaled_variance_major <= 167.00 AND 136.00 < max_length_rectangularity <= 160.00 AND 87.00 < compactness <= 100.00 AND 141.00 < radius_ratio <= 168.00 AND pr_axis_aspect_ratio > 57.00 AND hollows_ratio > 201.00 AND elongatedness > 46.00 AND scaled_radius_of_gyration <= 174.00 AND scatter_ratio <= 147.00 AND pr_axis_rectangularity <= 19.00 AND distance_circularity <= 98.00 AND 40.00 < circularity <= 49.00 AND kurtosis_about_major <= 6.00 AND max_length_aspect_ratio <= 10.00;15;0.95;0.0099;1.0;0.037267080745341616
86.0;45.0;66.0;126.0;57.0;8.0;148.0;46.0;19.0;145.0;170.0;321.0;186.0;86.0;0.0;7.0;179.0;182.0;0;0;radius_ratio <= 141.00 AND scatter_ratio > 147.00 AND max_length_aspect_ratio <= 8.00 AND circularity > 44.00;4;0.9757281553398058;0.0165;1.0;0.0650887573964497
87.0;39.0;74.0;165.0;66.0;6.0;145.0;45.0;19.0;134.0;173.0;318.0;139.0;70.0;3.0;21.0;195.0;200.0;0;0;kurtosis_about_minor > 193.25 AND pr_axis_aspect_ratio > 65.00 AND compactness <= 87.00 AND distance_circularity > 70.00;4;1.0;0.0014;1.0;0.011834319526627219
92.0;46.0;79.0;176.0;64.0;8.0;162.0;41.0;20.0;149.0;183.0;396.0;178.0;67.0;2.0;10.0;191.0;198.0;1;1;scaled_radius_of_gyration > 174.00 AND skewness_about_major <= 67.00 AND scatter_ratio > 157.00 AND 87.00 < compactness <= 93.00 AND pr_axis_aspect_ratio <= 65.00 AND scaled_variance_minor <= 584.50 AND 189.00 < kurtosis_about_minor <= 193.25 AND 168.00 < radius_ratio <= 196.00 AND 19.00 < pr_axis_rectangularity <= 20.00 AND hollows_ratio > 197.00 AND scaled_variance_major <= 217.00 AND 70.00 < distance_circularity <= 80.00 AND 33.00 < elongatedness <= 46.00 AND circularity <= 49.00 AND max_length_aspect_ratio <= 8.00 AND 6.00 < kurtosis_about_major <= 11.00 AND 146.00 < max_length_rectangularity <= 160.00 AND skewness_about_minor <= 2.00;18;0.9518072289156626;0.0018;1.0;0.011235955056179775
93.0;44.0;90.0;166.0;65.0;10.0;153.0;44.0;19.0;156.0;170.0;348.0;143.0;66.0;9.0;17.0;194.0;203.0;3;3;hollows_ratio > 201.00 AND elongatedness > 43.00 AND max_length_rectangularity > 146.00;3;1.0;0.0145;1.0;0.06832298136645963
89.0;41.0;75.0;162.0;66.0;5.0;153.0;43.0;19.0;136.0;175.0;352.0;154.0;72.0;2.0;0.0;188.0;195.0;0;0;pr_axis_aspect_ratio > 65.00 AND scaled_variance_minor > 319.00 AND max_length_aspect_ratio <= 7.00 AND radius_ratio <= 168.00;4;0.9898305084745763;0.0123;1.0;0.05325443786982249
96.0;46.0;74.0;202.0;74.0;5.0;163.0;39.0;20.0;149.0;185.0;408.0;191.0;70.0;7.0;8.0;196.0;200.0;0;0;kurtosis_about_minor > 193.25 AND pr_axis_aspect_ratio > 65.00 AND skewness_about_major > 67.00;3;0.9543010752688172;0.0603;0.975;0.23076923076923078
104.0;57.0;103.0;216.0;69.0;11.0;219.0;30.0;25.0;176.0;228.0;708.0;219.0;73.0;4.0;3.0;186.0;196.0;1;1;radius_ratio > 196.00 AND 191.00 < hollows_ratio <= 197.00 AND circularity > 49.00 AND 2.00 < skewness_about_minor <= 6.00 AND 184.00 < kurtosis_about_minor <= 189.00 AND kurtosis_about_major <= 6.00;6;0.9087136929460581;0.0097;0.8571428571428571;0.033707865168539325
85.0;44.0;70.0;205.0;103.0;52.0;149.0;45.0;19.0;144.0;241.0;325.0;188.0;127.0;9.0;11.0;180.0;183.0;0;0;pr_axis_aspect_ratio > 65.00 AND hollows_ratio <= 191.00 AND elongatedness <= 46.00 AND circularity <= 44.00;4;0.9557522123893806;0.0084;1.0;0.03550295857988166
95.0;46.0;104.0;208.0;66.0;9.0;191.0;35.0;22.0;148.0;210.0;543.0;169.0;68.0;0.0;28.0;190.0;200.0;2;1;radius_ratio > 196.00 AND kurtosis_about_major > 19.00 AND elongatedness > 33.00 AND max_length_aspect_ratio <= 10.00 AND 191.00 < hollows_ratio <= 201.00 AND kurtosis_about_minor > 189.00 AND 148.75 < scaled_radius_of_gyration <= 174.00 AND scaled_variance_major <= 217.00 AND circularity > 44.00 AND skewness_about_major <= 71.00 AND 20.00 < pr_axis_rectangularity <= 23.00 AND skewness_about_minor <= 6.00 AND max_length_rectangularity <= 160.00 AND compactness <= 100.00 AND distance_circularity > 98.00;15;0.983739837398374;0.0017;1.0;0.011235955056179775
91.0;43.0;72.0;142.0;56.0;7.0;149.0;45.0;19.0;140.0;168.0;327.0;165.0;72.0;13.0;23.0;186.0;191.0;2;1;pr_axis_aspect_ratio <= 57.00 AND radius_ratio > 141.00 AND max_length_aspect_ratio <= 7.00 AND elongatedness > 43.00 AND hollows_ratio <= 191.00 AND scaled_variance_major <= 178.00 AND kurtosis_about_major > 19.00 AND skewness_about_major <= 75.00 AND 184.00 < kurtosis_about_minor <= 189.00 AND scaled_variance_minor > 319.00;10;0.9535603715170279;0.0015;1.0;0.011235955056179775
80.0;34.0;42.0;110.0;57.0;3.0;114.0;59.0;17.0;119.0;131.0;191.0;121.0;87.0;4.0;7.0;179.0;183.0;1;1;pr_axis_aspect_ratio <= 57.00 AND max_length_rectangularity <= 136.00 AND compactness <= 87.00 AND 6.00 < kurtosis_about_major <= 11.00 AND 2.00 < skewness_about_minor <= 6.00;5;0.8913480885311871;0.0026;0.6666666666666666;0.011235955056179775
92.0;40.0;66.0;111.0;48.0;7.0;139.0;50.0;19.0;140.0;159.0;277.0;148.0;85.0;12.0;19.0;182.0;183.0;3;3;scaled_variance_minor <= 319.00 AND scaled_variance_major <= 178.00 AND max_length_rectangularity > 136.00 AND scaled_radius_of_gyration <= 148.75;4;0.9655172413793104;0.02;1.0;0.09937888198757763
110.0;56.0;109.0;199.0;57.0;5.0;251.0;27.0;27.0;169.0;272.0;928.0;268.0;82.0;11.0;10.0;183.0;183.0;0;0;elongatedness <= 33.00 AND max_length_aspect_ratio <= 7.00;2;0.9777777777777777;0.0395;1.0;0.17159763313609466
95.0;46.0;105.0;219.0;68.0;9.0;201.0;33.0;23.0;148.0;223.0;602.0;201.0;69.0;5.0;38.0;191.0;202.0;1;2;scatter_ratio > 197.25 AND kurtosis_about_major > 19.00 AND 40.00 < circularity <= 49.00 AND radius_ratio > 196.00 AND hollows_ratio > 201.00 AND pr_axis_rectangularity <= 23.00;6;0.9511494252873564;0.007;0.8333333333333334;0.029069767441860465
89.0;47.0;80.0;131.0;54.0;11.0;160.0;43.0;20.0;163.0;175.0;369.0;174.0;77.0;1.0;7.0;182.0;193.0;3;3;max_length_rectangularity > 160.00 AND radius_ratio <= 141.00;2;0.9572649572649573;0.0129;1.0;0.062111801242236024
80.0;38.0;64.0;130.0;59.0;8.0;134.0;51.0;18.0;126.0;152.0;259.0;135.0;76.0;1.0;23.0;179.0;188.0;1;1;max_length_rectangularity <= 136.00 AND 7.00 < max_length_aspect_ratio <= 8.00 AND pr_axis_aspect_ratio <= 61.00 AND kurtosis_about_major > 19.00 AND compactness <= 87.00 AND skewness_about_minor <= 6.00;6;0.7226590421729807;0.0078;0.8333333333333334;0.028089887640449437
86.0;36.0;66.0;128.0;57.0;8.0;131.0;52.0;18.0;127.0;148.0;252.0;139.0;76.0;5.0;27.0;183.0;187.0;1;1;pr_axis_aspect_ratio <= 57.00 AND kurtosis_about_major > 19.00 AND compactness <= 87.00 AND max_length_rectangularity <= 136.00 AND max_length_aspect_ratio > 7.00;5;0.9257142857142857;0.007;0.8333333333333334;0.028089887640449437
85.0;42.0;66.0;122.0;54.0;6.0;148.0;46.0;19.0;141.0;172.0;317.0;174.0;88.0;6.0;14.0;180.0;182.0;0;0;radius_ratio <= 141.00 AND scatter_ratio > 147.00 AND hollows_ratio <= 191.00 AND scaled_variance_major > 167.00 AND skewness_about_minor <= 6.00 AND elongatedness <= 46.00 AND kurtosis_about_major > 11.00;7;0.9119718309859155;0.0195;0.9375;0.08875739644970414
93.0;35.0;66.0;154.0;59.0;6.0;142.0;46.0;18.0;128.0;162.0;304.0;120.0;64.0;5.0;13.0;197.0;202.0;1;2;circularity <= 40.00 AND hollows_ratio > 201.00 AND 33.00 < elongatedness <= 46.00 AND pr_axis_aspect_ratio <= 61.00 AND 141.00 < radius_ratio <= 196.00 AND 2.00 < skewness_about_minor <= 6.00 AND skewness_about_major <= 67.00 AND kurtosis_about_major <= 19.00 AND scaled_variance_major <= 167.00 AND max_length_aspect_ratio <= 7.00;10;0.9290187891440501;0.0012;1.0;0.011627906976744186
93.0;47.0;85.0;163.0;66.0;11.0;156.0;44.0;20.0;158.0;172.0;355.0;178.0;74.0;7.0;15.0;183.0;195.0;3;3;max_length_rectangularity > 146.00 AND elongatedness > 43.00 AND max_length_aspect_ratio > 8.00 AND skewness_about_major <= 75.00;4;1.0;0.0327;1.0;0.13664596273291926
102.0;54.0;100.0;163.0;53.0;10.0;213.0;31.0;24.0;173.0;219.0;669.0;201.0;76.0;12.0;27.0;187.0;195.0;1;1;pr_axis_aspect_ratio <= 57.00 AND pr_axis_rectangularity > 23.00 AND 191.00 < hollows_ratio <= 197.00 AND 8.00 < max_length_aspect_ratio <= 10.00 AND scaled_variance_minor > 584.50 AND radius_ratio > 141.00 AND compactness > 87.00 AND 184.00 < kurtosis_about_minor <= 189.00 AND kurtosis_about_major > 19.00;9;0.8860759493670886;0.0015;1.0;0.011235955056179775
107.0;54.0;98.0;203.0;65.0;11.0;218.0;31.0;25.0;167.0;229.0;696.0;216.0;72.0;1.0;28.0;187.0;199.0;2;2;scatter_ratio > 197.25 AND kurtosis_about_major > 19.00 AND 80.00 < distance_circularity <= 98.00 AND radius_ratio > 196.00 AND 61.00 < pr_axis_aspect_ratio <= 65.00 AND hollows_ratio > 197.00 AND 71.00 < skewness_about_major <= 75.00 AND skewness_about_minor <= 2.00 AND kurtosis_about_minor <= 189.00;9;0.8861386138613861;0.0015;1.0;0.011627906976744186
98.0;48.0;101.0;203.0;65.0;9.0;197.0;33.0;23.0;152.0;216.0;584.0;174.0;68.0;2.0;5.0;189.0;197.0;2;1;radius_ratio > 196.00 AND scaled_radius_of_gyration <= 174.00 AND hollows_ratio <= 197.00 AND pr_axis_aspect_ratio <= 65.00 AND skewness_about_major <= 71.00 AND circularity > 44.00 AND kurtosis_about_minor > 184.00 AND scaled_variance_major <= 217.00;8;0.9772079772079773;0.0016;1.0;0.011235955056179775
85.0;35.0;47.0;110.0;55.0;3.0;117.0;57.0;17.0;122.0;136.0;203.0;139.0;89.0;5.0;9.0;180.0;184.0;3;3;scaled_variance_minor <= 319.00 AND radius_ratio <= 141.00 AND 6.00 < kurtosis_about_major <= 11.00 AND skewness_about_major > 75.00 AND 2.00 < skewness_about_minor <= 6.00 AND compactness <= 100.00 AND pr_axis_rectangularity <= 20.00 AND distance_circularity <= 98.00 AND scatter_ratio <= 157.00 AND elongatedness > 46.00 AND circularity <= 49.00 AND scaled_variance_major <= 217.00 AND scaled_radius_of_gyration <= 148.75;13;0.9318734793187348;0.0026;0.6666666666666666;0.012422360248447204
102.0;51.0;108.0;193.0;57.0;10.0;212.0;31.0;24.0;162.0;219.0;663.0;184.0;66.0;7.0;21.0;191.0;201.0;1;1;pr_axis_aspect_ratio <= 57.00 AND scaled_variance_minor > 584.50 AND skewness_about_major <= 75.00 AND max_length_aspect_ratio <= 10.00 AND kurtosis_about_minor > 189.00 AND scaled_variance_major > 167.00;6;0.9588014981273408;0.0018;1.0;0.011235955056179775
82.0;36.0;54.0;117.0;53.0;7.0;125.0;54.0;18.0;126.0;146.0;229.0;128.0;78.0;1.0;5.0;180.0;184.0;2;1;pr_axis_aspect_ratio <= 57.00 AND max_length_aspect_ratio <= 7.00 AND compactness <= 87.00 AND max_length_rectangularity <= 136.00 AND skewness_about_minor <= 2.00 AND kurtosis_about_major <= 6.00;6;0.8584779706275033;0.0048;1.0;0.02247191011235955
96.0;47.0;103.0;215.0;69.0;10.0;200.0;33.0;23.0;147.0;220.0;598.0;200.0;73.0;6.0;6.0;187.0;194.0;1;2;scatter_ratio > 197.25 AND radius_ratio > 196.00 AND circularity <= 49.00 AND kurtosis_about_major <= 6.00 AND kurtosis_about_minor <= 193.25 AND pr_axis_rectangularity <= 23.00;6;0.9629629629629629;0.0027;1.0;0.01744186046511628
87.0;43.0;70.0;169.0;72.0;7.0;152.0;44.0;19.0;145.0;177.0;341.0;171.0;76.0;6.0;12.0;184.0;187.0;0;0;pr_axis_aspect_ratio > 65.00 AND max_length_aspect_ratio <= 7.00 AND elongatedness <= 46.00 AND compactness <= 87.00;4;0.9943181818181818;0.0144;1.0;0.0650887573964497
92.0;37.0;80.0;180.0;67.0;8.0;154.0;43.0;19.0;129.0;180.0;353.0;144.0;69.0;6.0;9.0;190.0;195.0;2;2;circularity <= 40.00 AND scaled_variance_major > 178.00 AND max_length_aspect_ratio > 7.00 AND skewness_about_major <= 75.00 AND pr_axis_aspect_ratio > 65.00;5;1.0;0.0049;1.0;0.023255813953488372
91.0;38.0;70.0;160.0;66.0;25.0;140.0;47.0;18.0;139.0;162.0;296.0;130.0;67.0;4.0;11.0;192.0;202.0;3;3;scaled_variance_minor <= 319.00 AND max_length_aspect_ratio > 10.00 AND pr_axis_rectangularity <= 20.00;3;0.9763779527559056;0.0021;1.0;0.018633540372670808
79.0;43.0;72.0;141.0;62.0;8.0;153.0;44.0;19.0;144.0;175.0;344.0;174.0;78.0;0.0;8.0;182.0;188.0;0;0;radius_ratio <= 141.00 AND scaled_variance_major > 167.00 AND hollows_ratio <= 191.00 AND pr_axis_aspect_ratio > 61.00;4;0.9771784232365145;0.0047;1.0;0.023668639053254437
88.0;36.0;53.0;113.0;57.0;3.0;118.0;57.0;17.0;128.0;137.0;204.0;136.0;88.0;7.0;14.0;180.0;183.0;3;3;scaled_variance_minor <= 319.00 AND scaled_variance_major <= 167.00 AND 87.00 < compactness <= 93.00 AND 11.00 < kurtosis_about_major <= 19.00 AND radius_ratio <= 141.00 AND skewness_about_major > 75.00 AND scaled_radius_of_gyration <= 148.75 AND 6.00 < skewness_about_minor <= 9.00 AND circularity <= 40.00 AND pr_axis_rectangularity <= 19.00 AND scatter_ratio <= 157.00 AND elongatedness > 46.00 AND distance_circularity <= 98.00 AND kurtosis_about_minor <= 184.00 AND hollows_ratio <= 201.00 AND pr_axis_aspect_ratio <= 61.00 AND max_length_aspect_ratio <= 8.00 AND max_length_rectangularity <= 160.00;18;0.945619335347432;0.0033;1.0;0.018633540372670808
88.0;37.0;63.0;130.0;58.0;5.0;125.0;54.0;18.0;130.0;141.0;230.0;145.0;74.0;14.0;20.0;184.0;188.0;2;2;kurtosis_about_minor <= 184.00 AND kurtosis_about_major > 19.00 AND skewness_about_major <= 75.00 AND compactness > 87.00 AND max_length_rectangularity <= 146.00;5;0.9790575916230366;0.0012;1.0;0.011627906976744186
96.0;40.0;70.0;120.0;50.0;8.0;137.0;50.0;18.0;141.0;162.0;269.0;139.0;80.0;10.0;13.0;183.0;183.0;3;3;scaled_variance_minor <= 319.00 AND scaled_variance_major <= 178.00 AND max_length_aspect_ratio > 7.00 AND compactness > 93.00 AND radius_ratio <= 168.00;5;1.0;0.0153;1.0;0.06832298136645963
104.0;55.0;109.0;230.0;67.0;12.0;218.0;30.0;24.0;174.0;230.0;706.0;226.0;67.0;8.0;22.0;191.0;202.0;1;1;radius_ratio > 196.00 AND 189.00 < kurtosis_about_minor <= 193.25 AND 6.00 < skewness_about_minor <= 9.00 AND circularity > 49.00 AND skewness_about_major <= 71.00;5;0.8783269961977186;0.0031;0.6666666666666666;0.011235955056179775
85.0;38.0;75.0;132.0;54.0;7.0;147.0;46.0;19.0;131.0;171.0;318.0;145.0;75.0;7.0;25.0;183.0;188.0;2;1;pr_axis_aspect_ratio <= 57.00 AND kurtosis_about_major > 19.00 AND compactness <= 87.00 AND skewness_about_major <= 75.00 AND scaled_variance_major > 167.00 AND elongatedness <= 46.00;6;0.8932038834951457;0.0078;0.8;0.02247191011235955
97.0;45.0;88.0;173.0;67.0;10.0;157.0;43.0;20.0;157.0;173.0;365.0;157.0;67.0;8.0;12.0;192.0;200.0;3;3;distance_circularity > 80.00 AND scaled_variance_major <= 178.00 AND max_length_aspect_ratio > 8.00;3;0.9796264855687606;0.0736;1.0;0.3105590062111801
106.0;55.0;96.0;196.0;60.0;12.0;221.0;30.0;25.0;173.0;225.0;717.0;214.0;72.0;9.0;13.0;186.0;196.0;1;1;radius_ratio > 168.00 AND pr_axis_aspect_ratio <= 61.00 AND scaled_variance_minor > 584.50 AND distance_circularity <= 98.00 AND skewness_about_major <= 75.00;5;0.9759036144578314;0.0118;0.7777777777777778;0.03932584269662921
89.0;40.0;89.0;174.0;58.0;8.0;177.0;37.0;21.0;133.0;202.0;471.0;155.0;70.0;7.0;18.0;189.0;196.0;2;1;max_length_rectangularity <= 136.00 AND pr_axis_rectangularity > 20.00 AND max_length_aspect_ratio > 7.00 AND hollows_ratio <= 197.00;4;0.9803921568627451;0.0019;1.0;0.011235955056179775
93.0;45.0;86.0;201.0;69.0;7.0;184.0;35.0;22.0;145.0;203.0;523.0;183.0;72.0;0.0;4.0;194.0;197.0;0;0;kurtosis_about_minor > 193.25 AND skewness_about_major > 71.00;2;0.9780701754385965;0.02;1.0;0.09467455621301775
94.0;49.0;79.0;203.0;71.0;5.0;174.0;37.0;21.0;154.0;196.0;465.0;206.0;71.0;6.0;2.0;197.0;199.0;0;0;kurtosis_about_minor > 193.25 AND skewness_about_major > 67.00 AND max_length_aspect_ratio <= 7.00;3;0.9799196787148594;0.0601;1.0;0.25443786982248523
85.0;36.0;78.0;149.0;55.0;7.0;147.0;45.0;19.0;128.0;168.0;321.0;134.0;64.0;10.0;24.0;197.0;203.0;1;1;pr_axis_aspect_ratio <= 57.00 AND radius_ratio > 141.00 AND compactness <= 87.00 AND scaled_variance_major <= 178.00 AND skewness_about_major <= 67.00 AND max_length_rectangularity <= 136.00;6;0.9724770642201835;0.0016;1.0;0.011235955056179775
95.0;48.0;104.0;214.0;67.0;9.0;205.0;32.0;23.0;151.0;227.0;628.0;202.0;74.0;5.0;9.0;186.0;193.0;1;1;radius_ratio > 196.00 AND hollows_ratio <= 197.00 AND scaled_variance_minor > 584.50 AND max_length_rectangularity <= 160.00 AND compactness <= 100.00 AND kurtosis_about_minor <= 189.00;6;0.9501661129568106;0.0046;0.6;0.016853932584269662
85.0;43.0;66.0;130.0;57.0;6.0;151.0;45.0;19.0;143.0;173.0;333.0;168.0;86.0;4.0;9.0;180.0;183.0;0;0;radius_ratio <= 141.00 AND scaled_variance_minor > 319.00 AND max_length_aspect_ratio <= 8.00 AND hollows_ratio <= 191.00 AND max_length_rectangularity <= 146.00 AND scaled_variance_major > 167.00 AND skewness_about_minor <= 6.00 AND scaled_radius_of_gyration <= 174.00 AND kurtosis_about_major <= 11.00;9;0.9702970297029703;0.0053;1.0;0.029585798816568046
105.0;56.0;98.0;209.0;64.0;11.0;217.0;31.0;24.0;173.0;225.0;696.0;216.0;72.0;2.0;19.0;188.0;199.0;1;1;radius_ratio > 196.00 AND pr_axis_aspect_ratio <= 65.00 AND 71.00 < skewness_about_major <= 75.00 AND scaled_variance_minor > 584.50 AND distance_circularity <= 98.00 AND kurtosis_about_major <= 19.00 AND skewness_about_minor <= 9.00;7;0.9178082191780822;0.0019;0.6666666666666666;0.011235955056179775
98.0;45.0;76.0;166.0;60.0;7.0;157.0;42.0;20.0;148.0;184.0;371.0;186.0;69.0;13.0;10.0;190.0;196.0;1;2;174.00 < scaled_radius_of_gyration <= 198.00 AND 57.00 < pr_axis_aspect_ratio <= 61.00 AND skewness_about_major <= 71.00 AND 365.00 < scaled_variance_minor <= 584.50 AND compactness > 93.00 AND 146.00 < max_length_rectangularity <= 160.00 AND 178.00 < scaled_variance_major <= 217.00 AND hollows_ratio > 191.00 AND distance_circularity > 70.00 AND 33.00 < elongatedness <= 43.00 AND scatter_ratio > 147.00 AND radius_ratio > 141.00 AND 184.00 < kurtosis_about_minor <= 193.25 AND pr_axis_rectangularity > 19.00 AND circularity <= 49.00 AND max_length_aspect_ratio <= 8.00 AND kurtosis_about_major <= 11.00 AND skewness_about_minor > 6.00;18;0.9145129224652088;0.003;1.0;0.01744186046511628
84.0;44.0;77.0;150.0;59.0;5.0;152.0;44.0;19.0;143.0;175.0;344.0;177.0;77.0;8.0;2.0;183.0;187.0;2;1;compactness <= 87.00 AND 141.00 < radius_ratio <= 196.00 AND pr_axis_aspect_ratio <= 61.00 AND scaled_variance_major <= 178.00 AND 6.00 < skewness_about_minor <= 9.00 AND max_length_rectangularity <= 146.00 AND circularity > 40.00 AND 174.00 < scaled_radius_of_gyration <= 198.00 AND elongatedness > 43.00 AND 70.00 < distance_circularity <= 80.00 AND 147.00 < scatter_ratio <= 157.00 AND scaled_variance_minor > 319.00 AND kurtosis_about_major <= 6.00 AND kurtosis_about_minor <= 184.00 AND hollows_ratio <= 191.00 AND pr_axis_rectangularity <= 19.00 AND max_length_aspect_ratio <= 10.00;17;0.9397590361445783;0.0013;1.0;0.011235955056179775
98.0;55.0;101.0;228.0;70.0;9.0;210.0;31.0;24.0;168.0;236.0;661.0;245.0;72.0;1.0;6.0;188.0;197.0;1;1;radius_ratio > 196.00 AND 191.00 < hollows_ratio <= 197.00 AND 8.00 < max_length_aspect_ratio <= 10.00 AND scaled_variance_minor > 584.50 AND compactness <= 100.00 AND skewness_about_major <= 75.00 AND kurtosis_about_minor <= 193.25 AND skewness_about_minor <= 2.00 AND kurtosis_about_major <= 19.00;9;0.9404388714733543;0.0027;1.0;0.016853932584269662
99.0;51.0;88.0;188.0;62.0;5.0;203.0;32.0;23.0;158.0;222.0;625.0;219.0;77.0;8.0;26.0;191.0;190.0;0;0;elongatedness <= 33.00 AND max_length_aspect_ratio <= 7.00;2;0.9570200573065902;0.0384;1.0;0.17159763313609466
93.0;46.0;85.0;169.0;66.0;9.0;151.0;44.0;19.0;147.0;169.0;339.0;179.0;67.0;0.0;4.0;195.0;204.0;3;3;max_length_rectangularity > 146.00 AND elongatedness > 43.00 AND distance_circularity > 80.00;3;1.0;0.0315;1.0;0.13664596273291926
104.0;53.0;101.0;199.0;65.0;11.0;213.0;31.0;24.0;168.0;216.0;667.0;221.0;72.0;12.0;12.0;187.0;198.0;2;2;scatter_ratio > 197.25 AND 61.00 < pr_axis_aspect_ratio <= 65.00 AND radius_ratio > 196.00 AND 178.00 < scaled_variance_major <= 217.00 AND hollows_ratio > 197.00 AND 67.00 < skewness_about_major <= 75.00 AND 11.00 < kurtosis_about_major <= 19.00 AND skewness_about_minor > 9.00 AND kurtosis_about_minor <= 189.00;9;0.9339622641509434;0.0012;1.0;0.011627906976744186
