state;account_length;area_code;phone_number;international_plan;voice_mail_plan;number_vmail_messages;total_day_minutes;total_day_calls;total_day_charge;total_eve_minutes;total_eve_calls;total_eve_charge;total_night_minutes;total_night_calls;total_night_charge;total_intl_minutes;total_intl_calls;total_intl_charge;number_customer_service_calls;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
35.0;149.0;408.0;688.0;0.0;0.0;0.0;196.3;108.0;33.37;136.8;96.0;11.63;154.7;87.0;6.96;7.7;3.0;2.08;2.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00 AND total_intl_minutes <= 8.50;3;1.0;0.1477;0.9635157545605307;0.16762839007501443
5.0;63.0;408.0;2657.0;1.0;1.0;21.0;151.5;99.0;25.76;147.8;89.0;12.56;210.4;114.0;9.47;10.0;4.0;2.7;1.0;0;0;voice_mail_plan > 0.00 AND number_customer_service_calls <= 1.00;2;0.9568567026194145;0.1526;0.9581993569131833;0.17195614541257934
34.0;46.0;415.0;4584.0;0.0;0.0;0.0;122.2;67.0;20.77;167.2;62.0;14.21;194.8;98.0;8.77;9.7;6.0;2.62;1.0;0;0;total_day_charge <= 36.65 AND account_length <= 100.00;2;0.953416149068323;0.3737;0.9113428943937418;0.4033467974610502
17.0;71.0;415.0;4585.0;0.0;0.0;0.0;104.0;92.0;17.68;197.0;125.0;16.75;110.1;123.0;4.95;14.6;8.0;3.94;0.0;0;0;total_intl_calls > 6.00 AND number_customer_service_calls <= 2.00;2;0.9586330935251799;0.1295;0.9035916824196597;0.13791113675706868
46.0;111.0;408.0;1278.0;0.0;0.0;0.0;99.3;112.0;16.88;270.5;136.0;22.99;225.3;94.0;10.14;9.0;6.0;2.43;3.0;0;0;total_day_charge <= 24.43 AND international_plan <= 0.00 AND total_intl_calls > 4.00 AND account_length > 73.00;4;0.9548693586698337;0.0733;0.9421768707482994;0.07991921523369878
45.0;118.0;408.0;4967.0;0.0;0.0;0.0;189.3;119.0;32.18;233.5;112.0;19.85;270.9;104.0;12.19;10.0;1.0;2.7;2.0;0;0;number_customer_service_calls <= 2.00 AND total_day_charge <= 36.65 AND international_plan <= 0.00;3;0.9802631578947368;0.5455;0.9756992205410362;0.6139642238892095
21.0;174.0;415.0;3637.0;0.0;0.0;0.0;190.3;98.0;32.35;252.7;70.0;21.48;220.6;97.0;9.93;7.2;9.0;1.94;2.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00 AND international_plan <= 0.00;3;0.9765013054830287;0.5426;0.9756992205410362;0.6139642238892095
26.0;54.0;408.0;4803.0;0.0;0.0;0.0;134.3;73.0;22.83;155.5;100.0;13.22;102.1;68.0;4.59;14.7;4.0;3.97;3.0;0;0;international_plan <= 0.00 AND total_day_minutes <= 143.67;2;0.9658119658119658;0.2362;0.9182115594329335;0.24293133294864397
42.0;98.0;415.0;3864.0;0.0;0.0;0.0;190.5;106.0;32.39;164.2;92.0;13.96;110.8;88.0;4.99;11.4;5.0;3.08;2.0;0;0;international_plan <= 0.00 AND total_eve_minutes <= 166.60;2;0.9555555555555556;0.2299;0.9372937293729373;0.24581650317368725
43.0;52.0;415.0;137.0;0.0;0.0;0.0;188.7;99.0;32.08;210.4;89.0;17.88;191.4;103.0;8.61;10.8;2.0;2.92;1.0;0;0;number_customer_service_calls <= 1.00 AND total_day_minutes <= 215.60;2;0.9509677419354838;0.428;0.9495305164319249;0.4668205424120023
46.0;90.0;415.0;3732.0;0.0;0.0;0.0;192.6;129.0;32.74;191.6;100.0;16.29;203.1;105.0;9.14;11.4;2.0;3.08;3.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00 AND total_eve_charge <= 17.09;3;0.9625935162094763;0.3505;0.9268471104608632;0.3655510675129833
21.0;163.0;415.0;4035.0;0.0;0.0;0.0;122.4;129.0;20.81;113.4;108.0;9.64;180.2;97.0;8.11;12.5;7.0;3.38;1.0;0;0;number_customer_service_calls <= 1.00 AND total_eve_charge <= 14.16;2;0.9535714285714286;0.1409;0.9541446208112875;0.15608770917484133
7.0;123.0;408.0;3122.0;0.0;1.0;28.0;124.7;105.0;21.2;250.4;78.0;21.28;216.4;128.0;9.74;7.8;8.0;2.11;1.0;0;0;number_customer_service_calls <= 1.00 AND state <= 13.00;2;0.9636363636363636;0.1396;0.9195612431444241;0.14512406231967687
5.0;137.0;415.0;2688.0;0.0;0.0;0.0;127.0;107.0;21.59;323.2;75.0;27.47;143.9;127.0;6.48;7.5;2.0;2.03;1.0;0;0;total_day_minutes <= 143.67 AND number_customer_service_calls <= 2.00;2;0.9545454545454546;0.2038;0.9527950310559006;0.2212925562608194
16.0;48.0;408.0;2895.0;0.0;1.0;26.0;192.9;60.0;32.79;179.2;87.0;15.23;185.5;137.0;8.35;18.7;7.0;5.05;0.0;0;0;number_customer_service_calls <= 1.00 AND account_length <= 73.00;2;0.9506172839506173;0.1427;0.9019607843137255;0.14598961338718985
43.0;91.0;415.0;4354.0;0.0;0.0;0.0;251.5;57.0;42.76;179.1;113.0;15.22;163.2;72.0;7.34;6.6;3.0;1.78;1.0;0;0;total_eve_charge <= 17.09 AND number_customer_service_calls <= 2.00 AND phone_number > 3768.25;3;0.9815950920245399;0.1009;0.9219512195121952;0.1090594345066359
14.0;103.0;408.0;3333.0;0.0;0.0;0.0;147.3;81.0;25.04;158.4;88.0;13.46;193.8;103.0;8.72;11.0;3.0;2.97;2.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00 AND number_customer_service_calls <= 2.00;3;0.970873786407767;0.5458;0.9756992205410362;0.6139642238892095
25.0;138.0;408.0;1783.0;0.0;0.0;0.0;138.7;124.0;23.58;280.3;64.0;23.83;206.7;98.0;9.3;10.4;4.0;2.81;1.0;0;0;total_day_charge <= 24.43 AND total_day_minutes <= 143.67 AND number_customer_service_calls <= 2.00;3;0.9868421052631579;0.1977;0.9527950310559006;0.2212925562608194
30.0;119.0;415.0;1678.0;0.0;1.0;19.0;178.1;110.0;30.28;212.8;100.0;18.09;226.3;123.0;10.18;10.0;6.0;2.7;1.0;0;0;number_customer_service_calls <= 2.00 AND number_vmail_messages > 0.00;2;0.9782608695652174;0.2202;0.9558652729384437;0.23744950952106175
11.0;90.0;408.0;770.0;0.0;0.0;0.0;193.8;90.0;32.95;206.6;98.0;17.56;153.3;120.0;6.9;10.1;9.0;2.73;3.0;0;0;total_intl_calls > 6.00 AND total_day_charge <= 36.65 AND total_day_minutes > 179.70;3;0.9719887955182073;0.0432;0.9649122807017544;0.04760530871321408
30.0;90.0;408.0;4659.0;0.0;0.0;0.0;192.1;80.0;32.66;269.3;125.0;22.89;259.6;97.0;11.68;11.7;4.0;3.16;2.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00 AND international_plan <= 0.00;3;0.97677793904209;0.5503;0.9756992205410362;0.6139642238892095
36.0;109.0;415.0;4500.0;1.0;0.0;0.0;166.5;101.0;28.31;268.4;119.0;22.81;126.2;112.0;5.68;10.2;3.0;2.75;3.0;0;0;total_day_minutes <= 179.70 AND total_night_calls > 100.00 AND total_intl_charge <= 3.27 AND total_day_calls <= 113.00 AND area_code > 408.00;5;0.9651162790697675;0.0955;0.9047619047619048;0.10415464512406232
23.0;85.0;415.0;3840.0;0.0;0.0;0.0;234.5;113.0;39.87;237.3;116.0;20.17;122.7;110.0;5.52;12.9;3.0;3.48;4.0;0;0;international_plan <= 0.00 AND total_intl_minutes > 10.30 AND total_night_minutes <= 199.70;3;0.9530791788856305;0.2238;0.9058693244739756;0.2360069244085401
8.0;140.0;415.0;301.0;0.0;0.0;0.0;143.0;100.0;24.31;193.4;89.0;16.44;59.5;81.0;2.68;12.3;8.0;3.32;4.0;1;1;number_customer_service_calls > 2.00 AND total_day_charge <= 24.43 AND total_day_minutes <= 143.67 AND total_night_calls <= 87.00 AND number_vmail_messages <= 0.00 AND 166.60 < total_eve_minutes <= 201.00 AND account_length > 127.00 AND state <= 13.00 AND 88.00 < total_day_calls <= 101.00 AND total_night_minutes <= 166.30 AND total_eve_calls <= 101.00 AND total_intl_charge > 3.27 AND total_intl_minutes > 12.10 AND 408.00 < area_code <= 415.00 AND total_night_charge <= 8.99 AND voice_mail_plan <= 1.00;16;0.668;0.0002;1.0;0.0037313432835820895
18.0;123.0;510.0;1294.0;0.0;1.0;32.0;212.3;77.0;36.09;251.5;78.0;21.38;208.7;85.0;9.39;6.6;2.0;1.78;3.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00 AND voice_mail_plan > 0.00;3;0.9840425531914894;0.1724;0.9568845618915159;0.1984997114829775
29.0;94.0;415.0;2565.0;0.0;0.0;0.0;252.6;104.0;42.94;169.0;125.0;14.37;170.9;106.0;7.69;11.1;7.0;3.0;2.0;0;0;total_intl_calls > 4.00 AND total_eve_charge <= 17.09 AND account_length <= 100.00;3;0.9583333333333334;0.0958;0.9074550128534704;0.10184650894402769
22.0;127.0;510.0;1602.0;0.0;1.0;25.0;203.8;118.0;34.65;267.1;48.0;22.7;225.1;105.0;10.13;7.3;5.0;1.97;0.0;0;0;voice_mail_plan > 0.00 AND number_customer_service_calls <= 2.00;2;0.9567779960707269;0.2174;0.9559164733178654;0.23773802654356607
5.0;121.0;408.0;2254.0;0.0;1.0;30.0;198.4;129.0;33.73;75.3;77.0;6.4;181.2;77.0;8.15;5.8;3.0;1.57;3.0;1;1;number_customer_service_calls > 2.00 AND total_intl_calls <= 3.00 AND 73.00 < account_length <= 127.00 AND total_night_charge > 7.48 AND total_eve_charge <= 14.16 AND total_day_charge <= 36.65 AND total_eve_minutes <= 166.60 AND total_day_minutes <= 215.60 AND state <= 13.00 AND total_intl_charge <= 2.78 AND voice_mail_plan <= 1.00 AND total_day_calls > 113.00 AND total_eve_calls <= 114.00 AND total_intl_minutes <= 8.50 AND 1258.75 < phone_number <= 2516.50 AND 166.30 < total_night_minutes <= 199.70 AND area_code <= 408.00 AND total_night_calls <= 87.00 AND number_vmail_messages > 17.00;19;0.4544913741820345;0.0004;1.0;0.0037313432835820895
9.0;91.0;510.0;3161.0;1.0;1.0;24.0;93.5;112.0;15.9;183.4;128.0;15.59;240.7;133.0;10.83;9.9;3.0;2.67;0.0;0;0;total_day_minutes <= 215.60 AND number_vmail_messages > 17.00;2;0.9608540925266904;0.1905;0.9250681198910081;0.19590305828043855
6.0;22.0;408.0;930.0;0.0;0.0;0.0;207.7;116.0;35.31;210.6;99.0;17.9;238.2;88.0;10.72;9.6;5.0;2.59;0.0;0;0;number_customer_service_calls <= 2.00 AND total_day_charge <= 36.65 AND international_plan <= 0.00;3;0.9713261648745519;0.5547;0.9756992205410362;0.6139642238892095
19.0;102.0;415.0;3368.0;0.0;1.0;31.0;125.3;92.0;21.3;141.2;108.0;12.0;168.2;68.0;7.57;6.3;2.0;1.7;3.0;0;0;voice_mail_plan > 0.00 AND international_plan <= 0.00;2;0.9522673031026253;0.2385;0.9614181438998958;0.2660126947489902
44.0;96.0;510.0;3082.0;1.0;0.0;0.0;99.8;101.0;16.97;253.6;83.0;21.56;112.5;75.0;5.06;7.5;6.0;2.03;0.0;0;0;total_day_minutes <= 179.70 AND number_customer_service_calls <= 2.00;2;0.95;0.3989;0.9491844416562107;0.4365262550490479
45.0;68.0;408.0;1959.0;1.0;0.0;0.0;148.5;126.0;25.25;219.4;125.0;18.65;198.5;121.0;8.93;14.5;7.0;3.92;1.0;1;1;international_plan > 0.00 AND total_intl_charge > 3.27 AND total_intl_minutes > 12.10 AND account_length <= 73.00 AND total_night_minutes > 166.30 AND number_vmail_messages <= 0.00 AND 7.48 < total_night_charge <= 8.99 AND total_day_calls > 113.00 AND number_customer_service_calls <= 1.00 AND 17.09 < total_eve_charge <= 19.85 AND voice_mail_plan <= 0.00 AND 201.00 < total_eve_minutes <= 233.50 AND 1258.75 < phone_number <= 2516.50 AND state > 13.00 AND total_eve_calls > 114.00 AND 24.43 < total_day_charge <= 30.55 AND 143.67 < total_day_minutes <= 215.60 AND area_code <= 408.00 AND total_night_calls > 113.00;19;0.9591836734693877;0.0004;1.0;0.0037313432835820895
11.0;118.0;415.0;2720.0;0.0;0.0;0.0;253.2;122.0;43.04;201.0;78.0;17.09;195.3;108.0;8.79;9.7;7.0;2.62;2.0;0;0;total_intl_calls > 3.00 AND number_customer_service_calls <= 2.00 AND total_eve_minutes <= 201.00;3;0.9759450171821306;0.2349;0.9385593220338984;0.2556260819388344
41.0;149.0;408.0;264.0;0.0;1.0;28.0;180.7;92.0;30.72;187.8;64.0;15.96;265.5;53.0;11.95;12.6;3.0;3.4;3.0;0;0;voice_mail_plan > 0.00 AND international_plan <= 0.00 AND total_night_charge > 10.57;3;0.963963963963964;0.0603;0.9795081967213115;0.06895556837853434
6.0;112.0;415.0;4802.0;0.0;1.0;27.0;213.0;121.0;36.21;226.2;101.0;19.23;189.8;99.0;8.54;11.1;3.0;3.0;4.0;0;0;voice_mail_plan > 0.00 AND international_plan <= 0.00 AND 30.55 < total_day_charge <= 36.65;3;0.98;0.0636;0.9695817490494296;0.07357184073860358
36.0;44.0;408.0;1653.0;0.0;0.0;0.0;288.8;86.0;49.1;175.9;87.0;14.95;215.4;106.0;9.69;9.5;2.0;2.57;0.0;1;1;total_day_minutes > 215.60 AND total_day_charge > 36.65 AND number_vmail_messages <= 0.00 AND total_eve_charge > 14.16 AND 8.99 < total_night_charge <= 10.57 AND voice_mail_plan <= 0.00 AND total_eve_minutes > 166.60 AND 199.70 < total_night_minutes <= 234.90 AND phone_number <= 2516.50 AND account_length <= 73.00 AND 100.00 < total_night_calls <= 113.00 AND total_day_calls <= 88.00 AND total_intl_calls <= 3.00 AND 26.00 < state <= 39.00 AND number_customer_service_calls <= 1.00 AND 8.50 < total_intl_minutes <= 10.30 AND 2.30 < total_intl_charge <= 2.78 AND area_code <= 408.00 AND total_eve_calls <= 114.00;19;0.6306620209059234;0.0003;1.0;0.0037313432835820895
25.0;132.0;510.0;2435.0;0.0;0.0;0.0;126.8;83.0;21.56;243.2;97.0;20.67;223.4;106.0;10.05;7.1;5.0;1.92;3.0;0;0;total_day_charge <= 30.55 AND total_intl_minutes <= 8.50;2;0.9850746268656716;0.1222;0.9070247933884298;0.1266589728793999
6.0;3.0;415.0;3874.0;0.0;1.0;36.0;118.1;117.0;20.08;221.5;125.0;18.83;103.9;89.0;4.68;11.9;6.0;3.21;2.0;0;0;total_day_minutes <= 215.60 AND total_intl_calls > 4.00;2;0.953416149068323;0.3075;0.933115823817292;0.33006347374495093
35.0;94.0;510.0;2117.0;0.0;0.0;0.0;194.1;62.0;33.0;227.2;54.0;19.31;190.4;115.0;8.57;15.3;4.0;4.13;1.0;0;0;number_customer_service_calls <= 2.00 AND total_day_minutes <= 215.60;2;0.9503759398496241;0.59;0.9483627204030227;0.6517599538372764
0.0;126.0;415.0;2331.0;0.0;0.0;0.0;58.2;94.0;9.89;138.7;118.0;11.79;136.8;91.0;6.16;11.9;1.0;3.21;5.0;1;1;number_customer_service_calls > 2.00 AND total_day_charge <= 24.43 AND total_day_minutes <= 179.70 AND total_night_minutes <= 166.30 AND total_eve_minutes <= 166.60 AND 87.00 < total_night_calls <= 100.00 AND total_eve_calls > 114.00 AND 100.00 < account_length <= 127.00 AND 10.30 < total_intl_minutes <= 12.10 AND 2.30 < total_intl_charge <= 3.27 AND total_intl_calls <= 3.00 AND state <= 13.00 AND 408.00 < area_code <= 415.00 AND voice_mail_plan <= 0.00 AND total_day_calls <= 101.00;15;0.6145251396648045;0.0003;1.0;0.0037313432835820895
12.0;105.0;510.0;1144.0;0.0;1.0;15.0;88.1;125.0;14.98;175.9;142.0;14.95;269.9;85.0;12.15;9.7;1.0;2.62;2.0;0;0;total_day_minutes <= 215.60 AND voice_mail_plan > 0.00 AND international_plan <= 0.00;3;0.9793103448275862;0.1805;0.9568845618915159;0.1984997114829775
25.0;65.0;510.0;2330.0;0.0;0.0;0.0;193.8;113.0;32.95;151.7;106.0;12.89;208.9;94.0;9.4;12.6;3.0;3.4;3.0;0;0;account_length <= 73.00 AND 30.55 < total_day_charge <= 36.65;2;0.9854545454545455;0.0677;0.950530035335689;0.07761107905366417
32.0;54.0;415.0;4712.0;0.0;1.0;24.0;92.3;88.0;15.69;193.1;98.0;16.41;99.3;119.0;4.47;11.6;3.0;3.13;2.0;0;0;total_day_minutes <= 143.67 AND number_customer_service_calls <= 2.00;2;0.9620060790273556;0.204;0.9527950310559006;0.2212925562608194
14.0;110.0;408.0;2037.0;0.0;0.0;0.0;74.5;117.0;12.67;200.8;98.0;17.07;192.2;101.0;8.65;9.8;7.0;2.65;3.0;0;0;total_night_charge <= 8.99 AND total_day_charge <= 36.65 AND international_plan <= 0.00;3;0.9568965517241379;0.3488;0.9314868804664723;0.36872475476053085
45.0;74.0;408.0;4676.0;0.0;0.0;0.0;165.3;120.0;28.1;198.5;106.0;16.87;208.5;102.0;9.38;9.8;3.0;2.65;1.0;0;0;total_day_charge <= 36.65 AND number_customer_service_calls <= 2.00 AND international_plan <= 0.00;3;0.965082444228904;0.5472;0.9756992205410362;0.6139642238892095
36.0;103.0;415.0;4586.0;0.0;0.0;0.0;278.4;121.0;47.33;252.2;139.0;21.44;202.3;96.0;9.1;13.7;1.0;3.7;1.0;1;1;total_day_minutes > 215.60 AND total_eve_charge > 19.85 AND total_day_charge > 36.65 AND total_eve_minutes > 233.50 AND voice_mail_plan <= 0.00 AND total_night_minutes > 199.70 AND number_vmail_messages <= 0.00 AND total_intl_charge > 3.27 AND total_eve_calls > 114.00 AND number_customer_service_calls <= 1.00 AND total_night_charge > 8.99 AND total_intl_calls <= 3.00 AND 100.00 < account_length <= 127.00 AND state > 26.00 AND total_night_calls <= 100.00 AND total_intl_minutes > 10.30 AND area_code > 408.00;17;0.9260143198090692;0.0003;1.0;0.0037313432835820895
25.0;117.0;415.0;4601.0;0.0;0.0;0.0;189.8;122.0;32.27;235.6;94.0;20.03;270.8;120.0;12.19;12.7;2.0;3.43;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 1.00;2;0.954183266932271;0.4294;0.9495305164319249;0.4668205424120023
0.0;152.0;510.0;754.0;0.0;0.0;0.0;302.8;143.0;51.48;189.8;69.0;16.13;214.9;114.0;9.67;10.9;4.0;2.94;2.0;1;1;1.00 < number_customer_service_calls <= 2.00 AND total_day_charge > 36.65 AND total_day_minutes > 215.60 AND voice_mail_plan <= 0.00 AND total_night_charge > 8.99 AND total_eve_charge > 14.16 AND number_vmail_messages <= 0.00 AND total_eve_minutes > 166.60 AND total_day_calls > 113.00 AND area_code > 415.00 AND total_night_minutes > 199.70 AND account_length > 127.00 AND total_intl_calls <= 6.00 AND total_intl_charge > 2.30;14;0.9399293286219081;0.0009;1.0;0.005597014925373134
13.0;96.0;408.0;1868.0;0.0;0.0;0.0;170.5;86.0;28.99;277.5;88.0;23.59;162.5;117.0;7.31;12.2;6.0;3.29;1.0;0;0;total_day_minutes <= 179.70 AND number_customer_service_calls <= 1.00 AND total_day_charge <= 36.65;3;0.9684813753581661;0.2886;0.9509632224168126;0.31332948643969993
5.0;68.0;408.0;612.0;0.0;0.0;0.0;237.1;105.0;40.31;223.5;105.0;19.0;97.4;79.0;4.38;13.2;2.0;3.56;1.0;0;0;number_customer_service_calls <= 1.00 AND international_plan <= 0.00 AND total_night_calls <= 87.00;3;0.9781659388646288;0.1354;0.92;0.14598961338718985
37.0;117.0;415.0;3914.0;0.0;1.0;17.0;221.3;82.0;37.62;167.6;100.0;14.25;262.7;87.0;11.82;4.4;4.0;1.19;0.0;0;0;total_intl_minutes <= 10.30 AND voice_mail_plan > 0.00 AND international_plan <= 0.00;3;0.975609756097561;0.125;0.9588477366255144;0.13444893248701673
30.0;114.0;415.0;4148.0;0.0;0.0;0.0;169.6;85.0;28.83;58.9;86.0;5.01;179.3;124.0;8.07;7.4;8.0;2.0;1.0;0;0;number_customer_service_calls <= 1.00 AND total_day_charge <= 36.65;2;0.9610091743119266;0.4302;0.9495305164319249;0.4668205424120023
38.0;101.0;415.0;2123.0;1.0;0.0;0.0;193.7;108.0;32.93;186.6;98.0;15.86;223.0;100.0;10.04;11.6;8.0;3.13;0.0;0;0;number_customer_service_calls <= 2.00 AND total_day_charge <= 36.65;2;0.9583333333333334;0.5971;0.9483627204030227;0.6517599538372764
11.0;101.0;415.0;3817.0;0.0;0.0;0.0;253.2;89.0;43.04;237.9;114.0;20.22;154.3;85.0;6.94;9.7;7.0;2.62;4.0;0;0;total_intl_calls > 6.00 AND total_intl_charge <= 3.27 AND total_night_minutes <= 166.30 AND account_length > 73.00 AND international_plan <= 0.00;5;0.964516129032258;0.0229;0.9512195121951219;0.022504327755337564
44.0;36.0;415.0;3869.0;0.0;1.0;16.0;149.4;111.0;25.4;131.8;113.0;11.2;132.7;87.0;5.97;6.7;2.0;1.81;0.0;0;0;number_customer_service_calls <= 2.00 AND total_day_charge <= 30.55;2;0.9734299516908212;0.3985;0.9491844416562107;0.4365262550490479
45.0;102.0;408.0;1089.0;0.0;0.0;0.0;156.5;67.0;26.61;204.3;103.0;17.37;141.9;72.0;6.39;9.9;2.0;2.67;2.0;0;0;total_day_minutes <= 179.70 AND international_plan <= 0.00 AND total_day_calls <= 88.00;3;0.976;0.1168;0.9293139293139293;0.1289671090594345
7.0;115.0;510.0;4168.0;0.0;1.0;29.0;222.6;81.0;37.84;190.3;109.0;16.18;201.2;87.0;9.05;11.5;2.0;3.11;1.0;0;0;number_customer_service_calls <= 2.00 AND number_vmail_messages > 17.00;2;0.9684684684684685;0.2039;0.9534591194968554;0.21869590305828043
43.0;97.0;510.0;1261.0;0.0;0.0;0.0;144.2;91.0;24.51;226.7;137.0;19.27;144.6;72.0;6.51;13.8;4.0;3.73;3.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00 AND total_eve_calls > 87.00 AND total_intl_charge > 3.27;4;0.9700996677740864;0.1253;0.948;0.13675706866705137
44.0;39.0;415.0;530.0;0.0;1.0;17.0;230.7;122.0;39.22;207.1;85.0;17.6;208.9;73.0;9.4;9.2;1.0;2.48;3.0;0;0;number_vmail_messages > 0.00 AND voice_mail_plan > 0.00;2;0.9504950495049505;0.2636;0.9311969839773798;0.2850548182342758
35.0;160.0;415.0;2838.0;0.0;0.0;0.0;237.1;126.0;40.31;238.4;127.0;20.26;181.3;100.0;8.16;10.7;8.0;2.89;2.0;0;0;total_day_charge > 24.43 AND international_plan <= 0.00 AND number_customer_service_calls <= 2.00 AND total_night_minutes <= 199.70;4;0.9594594594594594;0.2593;0.9261418853255587;0.27495672244662434
16.0;70.0;408.0;4431.0;0.0;0.0;0.0;232.1;122.0;39.46;292.3;112.0;24.85;201.2;112.0;9.05;0.0;0.0;0.0;3.0;0;0;account_length <= 73.00 AND international_plan <= 0.00 AND total_intl_calls <= 3.00;3;0.9608540925266904;0.0991;0.8830845771144279;0.10242354298903636
49.0;161.0;415.0;4825.0;0.0;0.0;0.0;191.9;113.0;32.62;70.9;87.0;6.03;204.8;107.0;9.22;13.4;4.0;3.62;4.0;1;1;number_customer_service_calls > 2.00 AND voice_mail_plan <= 0.00 AND total_eve_calls <= 87.00 AND 3.00 < total_intl_calls <= 4.00 AND 101.00 < total_day_calls <= 113.00 AND number_vmail_messages <= 0.00 AND 199.70 < total_night_minutes <= 234.90 AND total_eve_charge <= 14.16 AND total_day_charge <= 36.65 AND total_eve_minutes <= 166.60 AND total_day_minutes <= 215.60 AND total_intl_minutes > 12.10 AND phone_number > 3768.25 AND state > 39.00 AND total_intl_charge > 3.27 AND total_night_charge > 7.48 AND area_code > 408.00;17;0.48088139987038236;0.0006;1.0;0.0037313432835820895
37.0;89.0;415.0;835.0;0.0;0.0;0.0;111.2;101.0;18.9;122.1;94.0;10.38;180.8;85.0;8.14;12.6;2.0;3.4;3.0;0;0;total_day_minutes <= 143.67 AND international_plan <= 0.00 AND phone_number <= 1258.75;3;0.9583333333333334;0.0577;0.9380165289256198;0.0654933641084824
35.0;43.0;510.0;679.0;0.0;0.0;0.0;203.5;125.0;34.6;116.4;92.0;9.89;184.4;118.0;8.3;13.6;5.0;3.67;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9526627218934911;0.6021;0.9483627204030227;0.6517599538372764
20.0;93.0;510.0;2941.0;1.0;0.0;0.0;131.4;78.0;22.34;219.7;106.0;18.67;155.7;103.0;7.01;11.1;2.0;3.0;1.0;1;1;international_plan > 0.00 AND total_intl_calls <= 3.00 AND number_vmail_messages <= 0.00 AND total_intl_charge > 2.78 AND total_intl_minutes > 10.30 AND 14.16 < total_eve_charge <= 19.85 AND voice_mail_plan <= 0.00 AND 166.60 < total_eve_minutes <= 233.50 AND 73.00 < account_length <= 100.00 AND 13.00 < state <= 26.00 AND total_night_charge <= 7.48 AND total_day_calls <= 101.00 AND total_day_charge <= 24.43 AND 1258.75 < phone_number <= 3768.25 AND 100.00 < total_night_calls <= 113.00 AND total_night_minutes <= 199.70 AND total_eve_calls <= 114.00;17;0.8235294117647058;0.0001;1.0;0.0037313432835820895
43.0;130.0;415.0;3912.0;0.0;0.0;0.0;159.9;70.0;27.18;236.8;127.0;20.13;227.9;95.0;10.26;9.0;1.0;2.43;1.0;0;0;total_day_minutes <= 179.70 AND international_plan <= 0.00;2;0.9552631578947368;0.4533;0.9241341396371633;0.484997114829775
17.0;72.0;408.0;4234.0;0.0;0.0;0.0;177.1;97.0;30.11;184.7;105.0;15.7;174.1;94.0;7.83;8.0;6.0;2.16;1.0;0;0;total_day_minutes <= 179.70 AND number_customer_service_calls <= 2.00 AND international_plan <= 0.00;3;0.968408262454435;0.3621;0.9793388429752066;0.4102712060011541
11.0;128.0;510.0;4339.0;0.0;1.0;28.0;115.4;96.0;19.62;185.4;94.0;15.76;209.3;69.0;9.42;17.7;4.0;4.78;0.0;0;0;total_day_minutes <= 179.70 AND number_vmail_messages > 17.00;2;0.9588014981273408;0.1159;0.9110169491525424;0.12406231967686093
1.0;74.0;415.0;2036.0;0.0;0.0;0.0;180.0;110.0;30.6;212.9;100.0;18.1;182.3;95.0;8.2;11.8;10.0;3.19;0.0;0;0;number_customer_service_calls <= 1.00 AND total_day_charge <= 36.65;2;0.9509594882729211;0.4218;0.9495305164319249;0.4668205424120023
16.0;149.0;510.0;673.0;0.0;0.0;0.0;217.7;91.0;37.01;273.5;74.0;23.25;226.9;99.0;10.21;9.6;3.0;2.59;3.0;0;0;international_plan <= 0.00 AND total_intl_minutes <= 10.30 AND area_code > 408.00;3;0.9540983606557377;0.339;0.9066967644845748;0.34766301211771494
26.0;51.0;415.0;4847.0;0.0;1.0;26.0;236.8;61.0;40.26;263.4;97.0;22.39;181.1;91.0;8.15;11.2;8.0;3.02;1.0;0;0;number_customer_service_calls <= 2.00 AND number_vmail_messages > 0.00;2;0.9525423728813559;0.2068;0.9558652729384437;0.23744950952106175
25.0;66.0;408.0;4625.0;0.0;1.0;32.0;187.8;117.0;31.93;129.8;90.0;11.03;132.3;113.0;5.95;12.0;3.0;3.24;2.0;0;0;voice_mail_plan > 0.00 AND total_eve_minutes <= 166.60;2;0.9556451612903226;0.071;0.9305019305019305;0.06953260242354299
