V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
1.433;1.4509999999999998;1.976;1.957;1.979;1.774;3.198;5.0;3.83;5.0;5.0;1.5619999999999998;1.486;1.47;1.471;0.7829999999999999;0.613;0.493;0.486;0.494;0.636;1.494;1.17;1.44;3;3;V19 <= 0.52 AND V15 > 1.32 AND V20 <= 0.54 AND V12 > 1.30 AND V14 > 1.01 AND V16 <= 0.80;6;0.976303317535545;0.0414;0.9835164835164835;0.2728658536585366
1.4;1.429;2.543;2.544;3.169;3.18;5.0;5.0;5.0;5.0;0.85;0.851;5.0;5.0;5.0;0.539;0.525;0.535;0.5579999999999999;0.5710000000000001;1.391;1.374;1.359;1.398;1;1;V12 <= 1.30 AND V11 <= 1.58 AND V24 > 1.28 AND V4 > 2.46 AND V3 > 2.06 AND V19 > 0.52;6;0.9589442815249267;0.0328;0.9485294117647058;0.07606132075471699
0.579;0.565;5.0;1.358;1.351;1.3630000000000002;4.828;4.217;5.0;5.0;2.9130000000000003;1.729;1.709;5.0;5.0;0.765;0.754;0.76;0.871;0.812;0.509;0.488;0.477;0.489;0;0;V15 > 4.42 AND V1 <= 0.92 AND V10 > 3.57 AND V20 > 0.69;4;1.0;0.0236;1.0;0.0577472841623785
1.148;5.0;2.471;2.47;2.668;2.69;2.244;2.157;5.0;2.769;2.755;2.763;1.7480000000000002;5.0;0.9;0.742;0.73;0.738;0.759;0.878;0.831;0.7709999999999999;1.007;0.95;1;1;V15 <= 1.32 AND V2 > 2.69 AND V5 > 2.67 AND V18 > 0.68 AND V10 > 2.69 AND V20 > 0.86 AND V6 > 1.78 AND V12 > 2.29;8;0.9674418604651163;0.0053;0.9565217391304348;0.012971698113207548
2.19;2.422;2.482;5.0;5.0;3.24;3.236;2.884;2.888;2.904;3.964;1.02;0.997;0.978;1.535;0.93;0.865;0.764;0.7929999999999999;0.779;0.794;5.0;1.144;1.558;0;0;V15 > 1.32 AND V19 > 0.52 AND V9 > 2.81 AND V20 > 0.69 AND V11 > 3.22;5;0.9638783269961977;0.028;1.0;0.06803887935963408
2.19;1.7380000000000002;1.707;1.493;1.159;1.146;1.152;1.173;0.892;1.496;0.833;0.821;0.84;5.0;1.068;1.048;1.069;0.964;1.023;4.426;3.709;5.0;2.6010000000000004;2.5860000000000003;1;1;V12 <= 1.30 AND V13 <= 1.19 AND 0.69 < V16 <= 1.16 AND V15 <= 1.32 AND V7 <= 1.93 AND V18 > 0.68 AND V10 <= 1.64 AND V2 <= 1.90;8;0.9545454545454546;0.0026;0.875;0.008254716981132075
1.4069999999999998;1.415;1.605;1.464;1.508;3.239;3.245;3.249;5.0;5.0;1.168;0.856;0.8440000000000001;0.853;0.88;1.0659999999999998;0.526;0.48;0.471;0.481;0.493;0.519;1.443;1.418;1;1;V14 <= 1.01 AND V15 <= 1.32 AND V17 <= 0.58;3;0.9927007299270073;0.0414;0.9943820224719101;0.10436320754716981
0.952;5.0;5.0;2.514;2.699;2.7110000000000003;5.0;2.143;3.209;2.713;2.696;2.696;2.837;3.785;5.0;0.72;0.7;0.701;0.7190000000000001;0.367;0.8859999999999999;0.898;0.909;0.94;3;3;V20 <= 0.54 AND V15 > 4.42 AND V14 > 2.73 AND V12 > 1.70 AND V2 > 2.69 AND 0.58 < V17 <= 0.74 AND 0.92 < V1 <= 1.33 AND V18 > 0.68;8;0.9515669515669516;0.004;1.0;0.027439024390243903
2.449;2.461;2.0580000000000003;2.027;1.753;1.341;1.329;1.338;1.493;1.707;1.727;0.978;0.967;0.972;5.0;5.0;1.007;5.0;0.795;2.365;2.389;3.495;5.0;2.467;0;0;V15 > 4.42 AND V5 <= 1.77 AND V20 > 0.54 AND V10 > 1.64;4;0.9555555555555556;0.1004;0.9838337182448037;0.24356775300171526
0.777;5.0;1.415;1.421;1.469;1.469;5.0;4.137;5.0;5.0;5.0;2.167;1.431;1.426;0.88;0.6579999999999999;0.642;0.655;0.67;1.084;0.782;0.773;0.747;0.752;1;1;V15 <= 1.32 AND V14 <= 1.49 AND V2 > 2.69 AND V23 <= 0.79 AND V11 > 3.22 AND V20 > 0.86;6;0.9619377162629758;0.0004;1.0;0.001768867924528302
1.108;1.142;1.827;3.255;4.255;5.0;5.0;2.032;2.596;2.594;1.755;1.727;1.726;1.742;1.783;1.875;0.493;0.469;0.4679999999999999;0.491;0.505;1.08;1.065;1.081;3;3;V18 <= 0.53 AND V15 > 1.32 AND V20 <= 0.54 AND V14 > 1.49 AND V6 > 3.83;5;0.960431654676259;0.0367;0.9825581395348837;0.2576219512195122
1.768;1.002;1.693;1.66;1.652;1.67;5.0;1.713;2.337;2.9;2.752;2.471;5.0;5.0;5.0;0.634;0.617;0.589;0.642;5.0;0.973;0.957;0.946;0.992;0;0;V15 > 4.42 AND V5 <= 1.77 AND V16 <= 0.69;3;0.9688172043010753;0.0465;1.0;0.1183533447684391
0.479;5.0;5.02;3.662;2.945;2.931;2.942;2.997;1.7;2.313;1.654;1.642;1.644;1.27;0.908;0.616;0.49;0.478;0.489;0.503;0.46;0.46;0.478;0.473;3;3;V18 <= 0.53 AND V15 > 0.86 AND V13 > 1.61 AND V19 <= 0.52 AND V14 > 1.01 AND V12 > 1.30 AND V9 <= 1.80 AND V21 <= 0.57;8;0.9768518518518519;0.0098;1.0;0.06554878048780488
0.802;1.57;1.582;5.0;2.853;2.849;5.0;3.398;2.835;2.847;2.1630000000000003;2.155;1.945;1.161;3.405;5.0;0.5710000000000001;0.564;0.583;0.604;0.6509999999999999;0.7240000000000001;0.736;0.765;0;0;V15 > 1.32 AND V24 <= 0.88 AND V20 > 0.54 AND V17 <= 0.74;4;0.990990990990991;0.0784;0.9881656804733728;0.19096626643796455
2.061;2.049;2.029;2.0;1.991;2.0;2.244;1.696;1.676;1.655;1.644;1.6669999999999998;1.979;2.234;1.636;1.413;1.402;1.411;2.7510000000000003;2.094;0.78;2.043;2.033;2.052;2;2;V20 > 0.86 AND V17 > 0.91 AND V19 > 0.86 AND V18 > 0.83 AND V15 > 1.32 AND V16 > 1.16 AND V11 <= 3.22 AND V3 <= 2.06 AND V14 > 1.01 AND V12 > 1.30;10;0.9705400981996727;0.0159;1.0;0.30711610486891383
0.501;0.53;5.0;1.348;1.341;1.442;4.837;4.24;5.0;5.0;2.939;2.478;1.735;5.0;5.0;0.775;0.764;0.774;0.909;0.8190000000000001;0.484;0.4629999999999999;0.452;0.4679999999999999;0;0;V15 > 1.32 AND V1 <= 0.92 AND V20 > 0.69 AND V10 > 3.57;4;1.0;0.0242;1.0;0.06689536878216124
1.122;1.158;2.338;2.339;3.0660000000000003;5.0;5.0;1.242;5.0;1.1909999999999998;1.178;1.186;1.423;1.426;1.449;0.63;0.618;0.626;0.644;0.669;1.111;1.093;1.079;1.136;0;0;V15 > 1.32 AND V24 <= 1.28 AND V21 > 1.00 AND V4 <= 2.46;4;0.9936305732484076;0.0464;0.985;0.1126357918810749
0.624;5.0;1.28;1.413;1.409;1.416;5.0;1.457;5.0;5.0;2.344;1.604;1.588;5.0;0.871;0.7140000000000001;0.703;0.71;0.733;1.011;0.62;0.603;0.5920000000000001;0.601;1;1;V15 <= 1.32 AND V8 <= 1.62 AND V2 > 2.69 AND 0.57 < V21 <= 1.00 AND V3 <= 2.76 AND V23 <= 0.79 AND V12 <= 1.70;7;0.9538461538461539;0.0028;1.0;0.00884433962264151
1.203;1.574;5.0;2.6910000000000003;2.779;2.779;5.0;3.072;3.0580000000000003;3.0580000000000003;2.5;2.475;2.487;1.4580000000000002;3.633;5.0;0.6459999999999999;0.642;0.6509999999999999;0.693;0.502;1.086;1.027;1.12;0;0;V15 > 1.32 AND V13 > 2.37 AND V17 <= 0.74 AND V20 > 0.69;4;0.9947368421052631;0.0456;1.0;0.11492281303602059
2.139;2.37;5.0;5.0;5.0;2.372;3.241;2.911;2.957;3.148;3.971;1.078;1.0590000000000002;1.037;0.591;0.957;0.919;0.789;0.8;0.775;0.792;0.813;1.182;1.557;1;1;V15 <= 0.86;1;1.0;0.2526;1.0;0.6503537735849056
1.108;1.142;2.341;2.357;3.083;5.0;5.0;5.0;1.208;1.181;1.17;1.179;1.415;1.426;1.444;0.618;0.61;0.617;0.643;0.664;1.109;1.09;1.08;1.09;0;0;V15 > 1.32 AND V24 <= 1.28 AND V20 > 0.54 AND V16 <= 0.69;4;0.9662998624484181;0.1037;0.9839816933638444;0.24585477415666096
1.33;1.409;4.761;4.178999999999999;4.789;2.929;2.833;2.393;1.661;1.499;4.948;0.795;0.7829999999999999;0.7859999999999999;0.861;1.055;0.615;0.584;0.57;0.594;0.61;5.0;1.208;5.0;1;1;V14 <= 1.01 AND V12 <= 1.30 AND V15 <= 1.32 AND V8 > 2.18;4;0.95;0.053;0.9698275862068966;0.13266509433962265
2.431;1.823;1.8;1.296;1.289;1.266;1.279;1.57;1.586;0.924;0.828;0.828;0.8490000000000001;5.0;0.966;0.976;0.861;0.856;5.0;3.707;3.656;2.62;2.605;2.6;1;1;V12 <= 1.30 AND V15 <= 1.32 AND V16 <= 1.16 AND V11 <= 2.00 AND V17 <= 0.91;5;0.9535783365570599;0.0761;0.9395770392749244;0.18337264150943397
0.945;2.406;2.631;2.625;5.0;2.151;3.254;2.818;2.798;2.793;2.8080000000000003;3.861;3.867;5.0;0.777;0.7759999999999999;3.33;0.87;0.762;0.748;0.865;0.8640000000000001;0.8809999999999999;5.0;1;1;V15 <= 0.86;1;1.0;0.2492;1.0;0.6503537735849056
1.877;2.787;1.928;1.964;1.924;1.916;1.931;1.973;2.176;2.112;1.982;1.836;1.847;1.87;1.898;1.715;1.499;1.4880000000000002;1.506;1.961;0.71;1.902;1.87;1.865;2;2;V10 > 1.64 AND V24 > 1.66 AND V20 > 0.86 AND V19 > 0.86 AND V18 > 0.83 AND V16 > 1.16 AND V15 > 1.32 AND V14 > 1.49;8;0.9532710280373832;0.0243;1.0;0.40074906367041196
0.867;2.349;2.35;5.0;5.0;2.252;3.245;2.927;2.931;2.945;2.067;4.902;5.0;1.057;0.6;0.955;0.879;0.7809999999999999;0.777;0.759;0.768;0.7879999999999999;5.0;0.845;1;1;V15 <= 0.86;1;1.0;0.2531;1.0;0.6503537735849056
2.69;3.688;2.644;2.619;2.6180000000000003;2.414;2.41;1.7819999999999998;1.251;1.229;1.224;1.244;1.273;1.535;0.8240000000000001;0.7979999999999999;0.7979999999999999;0.8420000000000001;0.853;0.974;0.94;5.0;0.887;5.0;1;1;V15 <= 0.86;1;1.0;0.255;1.0;0.6503537735849056
0.8420000000000001;1.485;1.4169999999999998;1.432;1.425;2.279;5.0;4.044;5.0;5.0;2.589;2.278;1.791;1.399;5.0;0.7020000000000001;0.685;0.6940000000000001;0.7190000000000001;0.895;0.855;0.83;0.8140000000000001;0.8270000000000001;0;0;V15 > 1.32 AND V24 <= 0.88 AND V20 > 0.86;3;0.9839650145772595;0.0414;0.9945652173913043;0.10463121783876501
1.012;2.281;2.265;2.27;3.024;5.0;5.0;1.3230000000000002;1.3019999999999998;1.278;1.267;1.275;1.517;1.525;1.5719999999999998;0.6579999999999999;0.6459999999999999;0.652;0.6779999999999999;0.698;1.012;0.996;0.985;1.025;0;0;V15 > 1.32 AND V24 <= 1.28 AND V20 > 0.54 AND V16 <= 0.69;4;0.9652103559870551;0.0941;0.9839816933638444;0.24585477415666096
0.436;0.466;0.504;1.415;1.409;1.415;1.595;1.459;2.667;2.679;3.287;5.0;5.0;5.0;5.0;0.8370000000000001;0.823;0.833;0.8690000000000001;1.028;0.507;0.42;0.409;0.416;0;0;V15 > 4.42 AND V1 <= 0.92 AND V20 > 0.86;3;0.9764453961456103;0.0358;0.993006993006993;0.08118925100057175
2.59;2.644;2.443;1.38;1.3530000000000002;1.33;1.319;1.33;1.618;1.617;1.639;0.8320000000000001;0.823;0.8320000000000001;5.0;0.857;0.924;0.797;0.789;5.0;4.379;3.599;3.657;2.603;1;1;V14 <= 1.01 AND V12 <= 1.30 AND V4 <= 1.72 AND V13 <= 2.37 AND V16 <= 1.16;5;0.956989247311828;0.0267;0.9252336448598131;0.05837264150943396
1.574;1.611;1.639;1.899;1.89;1.899;5.0;2.032;2.373;2.156;2.141;2.1630000000000003;2.46;5.0;1.879;5.0;5.0;4.591;0.474;1.607;1.57;1.555;1.547;1.557;3;3;V19 <= 0.52 AND 1.32 < V15 <= 4.42 AND V12 > 1.30 AND V14 > 1.49 AND 1.07 < V23 <= 1.56 AND V17 > 0.91;6;0.969811320754717;0.0126;0.9795918367346939;0.07317073170731707
1.881;1.905;1.927;5.0;2.0;1.995;2.009;2.009;2.011;2.126;1.848;1.815;1.825;1.844;1.878;1.632;1.411;1.403;1.414;1.986;0.5870000000000001;0.969;1.878;1.87;2;2;V20 > 0.86 AND V19 > 0.86 AND V16 > 1.16 AND V18 > 0.53 AND V17 > 0.91 AND V14 > 1.49 AND V15 > 1.32 AND V12 > 1.70 AND V4 > 4.12;9;0.975;0.0023;1.0;0.052434456928838954
3.668;2.635;2.6210000000000004;2.617;2.437;1.816;1.794;1.273;1.26;1.258;1.278;1.5530000000000002;1.165;0.916;0.805;0.807;0.8340000000000001;0.972;0.954;0.968;0.875;0.866;4.428999999999999;3.715;1;1;V15 <= 0.86;1;1.0;0.2484;1.0;0.6503537735849056
1.221;1.249;1.273;2.864;2.8960000000000004;2.825;2.576;1.712;5.0;5.0;0.928;0.902;0.913;0.94;1.154;5.0;0.581;0.581;0.598;4.718;5.0;5.0;1.225;1.209;0;0;V19 > 0.52 AND V15 > 0.86 AND V20 > 0.54 AND V24 <= 1.28 AND V2 <= 2.69 AND V8 <= 2.18;6;0.9561659848042081;0.1148;0.954639175257732;0.26472269868496284
2.613;2.602;2.614;2.408;1.783;5.0;1.247;1.229;1.245;1.544;1.544;1.558;0.8240000000000001;0.813;0.825;0.845;0.991;0.919;5.0;0.885;5.0;4.8260000000000005;3.677;2.649;1;1;V15 <= 0.86;1;1.0;0.2513;1.0;0.6503537735849056
1.17;1.318;1.3090000000000002;1.315;4.769;4.186;5.0;2.943;2.859;2.419;1.6780000000000002;1.288;0.841;0.8059999999999999;0.7959999999999999;0.807;0.826;1.045;0.57;0.5429999999999999;0.534;0.555;0.597;5.0;1;1;V15 <= 0.86;1;1.0;0.2468;1.0;0.6503537735849056
2.667;2.644;2.657;2.47;1.849;1.321;1.298;1.288;1.298;1.457;1.169;0.897;0.7929999999999999;0.78;0.7909999999999999;0.815;0.921;0.857;0.8340000000000001;0.826;0.835;4.434;3.667;3.726;1;1;V15 <= 0.86;1;1.0;0.244;1.0;0.6503537735849056
2.527;2.637;2.491;1.3330000000000002;1.579;1.291;1.28;1.289;1.582;1.604;1.622;0.862;0.853;0.863;5.0;0.902;2.369;0.8420000000000001;0.835;5.0;4.392;3.621;2.6060000000000003;2.582;1;1;V14 <= 1.01 AND V13 <= 1.19 AND V10 <= 1.64;3;0.9529411764705882;0.066;0.9326599326599326;0.1633254716981132
1.432;1.461;1.483;2.847;2.829;2.822;5.0;3.4530000000000003;2.889;2.893;2.241;2.232;2.247;1.235;3.454;5.0;0.59;0.586;0.599;0.639;0.6759999999999999;0.6659999999999999;0.682;0.7070000000000001;0;0;V15 > 1.32 AND V24 <= 0.88 AND V17 <= 0.74 AND V18 > 0.53;4;1.0;0.0795;0.9970674486803519;0.19439679817038308
2.634;2.635;2.165;2.145;1.847;1.3869999999999998;1.3;1.296;1.403;1.5730000000000002;1.626;0.799;0.7859999999999999;0.7859999999999999;0.8079999999999999;0.92;0.862;0.922;0.855;0.818;4.418;4.835;3.66;5.0;1;1;V15 <= 0.86;1;1.0;0.2512;1.0;0.6503537735849056
0.5670000000000001;5.0;1.3259999999999998;1.315;1.33;5.005;4.204;5.0;5.0;2.905;2.465;1.722;1.579;1.007;0.8109999999999999;0.8;0.8079999999999999;0.8270000000000001;1.027;0.665;0.507;0.497;0.519;0.542;1;1;V15 <= 0.86;1;1.0;0.251;1.0;0.6503537735849056
0.784;5.0;1.536;2.1;2.945;5.0;5.0;1.5719999999999998;5.0;1.511;1.496;1.504;1.753;1.761;5.0;0.7390000000000001;0.726;0.735;2.213;1.15;0.79;0.773;0.7609999999999999;0.7759999999999999;0;0;V15 > 1.32 AND V1 <= 0.92 AND V20 > 0.86;3;0.9970238095238095;0.0438;0.9948186528497409;0.1097770154373928
1.352;1.37;1.413;1.426;2.559;3.185;3.2;3.219;5.0;5.0;5.0;0.862;0.858;5.0;5.0;0.5660000000000001;0.527;0.507;0.507;0.529;0.546;1.525;1.378;1.355;1;1;V12 <= 1.30 AND V13 <= 1.19 AND V19 <= 0.52 AND V7 <= 3.23 AND V2 > 1.36 AND V3 <= 1.53;6;0.9710144927536232;0.0133;1.0;0.03242924528301887
0.517;1.378;1.367;1.376;1.4;1.42;2.628;3.244;3.266;3.281;5.0;5.0;5.0;0.888;0.878;0.8859999999999999;0.907;1.103;0.49;0.446;0.4379999999999999;0.444;0.4629999999999999;0.493;1;1;V14 <= 1.01 AND V15 <= 1.32 AND V23 <= 0.79;3;0.987012987012987;0.0469;0.957345971563981;0.11910377358490566
2.654;2.64;2.672;2.218;1.893;1.592;1.356;1.336;1.375;1.608;1.208;1.622;0.789;0.775;0.7829999999999999;5.0;5.0;0.873;0.899;0.773;5.0;5.0;3.62;3.686;1;1;V15 <= 0.86;1;1.0;0.2551;1.0;0.6503537735849056
0.972;2.442;2.644;2.641;5.0;3.249;3.235;3.2310000000000003;2.765;2.756;2.7710000000000004;0.871;3.848;5.0;0.77;0.765;0.7759999999999999;0.392;0.887;0.787;0.898;0.907;0.919;5.0;1;1;V15 <= 0.86;1;1.0;0.2512;1.0;0.6503537735849056
2.312;2.303;2.307;2.227;2.255;1.611;1.345;1.329;1.34;1.556;1.81;1.827;1.171;1.115;1.129;2.503;1.101;2.386;2.3680000000000003;2.358;2.367;4.678;2.425;2.349;2;2;V5 <= 2.67 AND V20 > 0.86 AND V17 > 0.91 AND V19 > 0.86 AND V18 > 0.83 AND V16 > 1.16 AND V15 > 0.86 AND V14 > 1.01 AND V12 > 1.30;9;0.9553148273527421;0.0465;0.9759615384615384;0.7602996254681648
0.929;0.97;1.002;2.174;2.99;5.0;5.0;5.0;5.0;1.489;1.3090000000000002;1.348;2.582;5.0;5.0;0.715;0.7040000000000001;0.71;1.274;0.7559999999999999;0.93;0.914;0.903;0.95;0;0;V15 > 1.32 AND V13 > 2.37 AND V17 <= 0.74 AND V19 > 0.86;4;1.0;0.0118;0.9811320754716981;0.029731275014293884
0.7659999999999999;1.825;5.0;5.0;5.0;1.662;1.641;1.622;1.6369999999999998;1.6780000000000002;1.679;1.057;1.036;1.024;1.048;1.289;1.0759999999999998;0.6859999999999999;0.6679999999999999;0.6509999999999999;0.6970000000000001;5.0;0.7070000000000001;0.752;0;0;V15 > 0.86 AND V1 <= 0.92 AND V20 > 0.54 AND V2 <= 1.90 AND V6 <= 1.78 AND V16 > 0.80;6;0.9761904761904762;0.0123;0.9491525423728814;0.03201829616923957
2.401;2.6180000000000003;2.615;2.13;5.0;3.823;4.291;2.783;2.783;2.7960000000000003;5.0;5.0;0.8420000000000001;0.7929999999999999;0.789;0.815;0.884;0.782;0.768;0.925;0.912;5.0;1.272;1.602;1;1;V15 <= 0.86;1;1.0;0.2519;1.0;0.6503537735849056
5.0;5.0;5.0;1.238;1.247;4.767;4.138999999999999;3.786;2.922;2.897;1.788;1.761;1.785;4.979;5.0;0.872;0.882;0.902;1.082;5.0;0.51;0.507;0.519;0.649;2;2;V20 > 0.86 AND V18 > 0.83 AND V19 > 0.86 AND V16 > 0.80 AND V17 > 0.74 AND V15 > 1.32 AND V6 > 1.78 AND V14 > 1.49 AND V23 <= 0.79;9;0.9819819819819819;0.0007;1.0;0.011235955056179775
1.274;1.396;1.421;2.842;2.815;2.814;5.0;2.937;2.925;2.932;5.0;2.291;2.306;1.287;3.495;5.0;0.6;0.6;0.613;0.642;0.631;0.622;0.631;1.247;0;0;V15 > 1.32 AND V23 <= 0.79 AND V20 > 0.54 AND V14 > 1.01;4;0.9886363636363636;0.0915;0.9852941176470589;0.22984562607204118
0.544;1.418;1.415;1.429;5.0;1.491;2.65;2.669;3.2710000000000004;3.289;5.0;5.0;0.894;0.8420000000000001;0.833;0.855;1.04;0.493;0.574;0.446;0.446;0.4639999999999999;0.488;0.5329999999999999;1;1;V15 <= 0.86;1;1.0;0.2482;1.0;0.6503537735849056
1.7819999999999998;1.804;1.818;5.0;5.0;5.0;1.62;1.611;1.621;1.653;1.673;1.06;1.039;1.03;1.569;1.062;0.7170000000000001;2.767;0.669;0.659;0.6679999999999999;5.0;0.732;1.77;0;0;V15 > 1.32 AND V23 <= 0.79 AND V20 > 0.54 AND V14 > 1.01;4;0.9929245283018868;0.0978;0.9852941176470589;0.22984562607204118
2.91;1.604;2.405;2.64;5.0;2.146;2.2230000000000003;3.844;2.835;2.815;2.815;1.822;3.852;5.0;0.7909999999999999;0.7709999999999999;0.773;0.875;0.85;0.7509999999999999;0.727;1.177;0.884;5.0;1;1;V15 <= 0.86;1;1.0;0.2523;1.0;0.6503537735849056
0.7490000000000001;0.675;1.273;1.386;1.378;1.385;1.408;1.4280000000000002;5.0;5.0;2.361;1.626;1.596;1.624;5.0;0.746;0.737;0.745;0.768;0.8;0.622;0.603;0.594;0.607;0;0;V15 > 4.42 AND V1 <= 0.92 AND V10 > 3.57 AND V20 > 0.69;4;1.0;0.0217;1.0;0.0577472841623785
1.575;1.569;1.578;2.047;1.6269999999999998;1.425;1.421;3.182;5.0;3.744;5.0;2.065;1.411;1.393;1.406;1.019;0.725;0.545;0.521;0.511;0.519;5.0;1.62;1.297;0;0;V15 > 1.32 AND V5 <= 1.77 AND V17 <= 0.74 AND V6 <= 1.78;4;0.9962871287128713;0.059;0.9962406015037594;0.15151515151515152
2.55;2.436;1.821;1.662;1.291;1.278;1.279;1.2990000000000002;1.5830000000000002;1.607;0.8340000000000001;0.823;0.835;0.853;5.0;0.952;0.97;0.84;0.847;5.0;3.646;3.687;2.6180000000000003;2.6060000000000003;1;1;V14 <= 1.01 AND V12 <= 1.30 AND V11 <= 1.58 AND V24 > 1.28;4;0.9521276595744681;0.0571;0.9444444444444444;0.1403301886792453
1.36;1.42;1.897;1.908;2.425;3.209;4.544;5.0;5.0;5.0;1.587;1.636;1.724;0.865;5.0;0.529;0.49;0.49;0.508;0.5329999999999999;1.0590000000000002;1.379;1.345;1.348;1;1;V14 <= 1.01 AND V19 <= 0.52 AND V8 > 2.18 AND V20 <= 0.69 AND V3 <= 2.76 AND V16 <= 1.16 AND V11 > 1.58;7;0.9527777777777777;0.0244;0.9391304347826087;0.06367924528301887
1.743;1.129;1.798;3.207;5.0;5.0;5.0;2.063;2.597;2.594;1.77;1.755;1.754;1.773;1.891;0.5479999999999999;0.506;0.489;0.489;0.519;0.527;1.06;1.045;1.06;3;3;V18 <= 0.53 AND V15 > 1.32 AND V20 <= 0.54 AND 1.49 < V14 <= 2.73;4;0.9596774193548387;0.0515;0.979253112033195;0.3597560975609756
2.637;2.624;2.6060000000000003;2.432;1.804;1.785;5.0;1.248;1.244;1.256;1.55;1.159;0.904;0.818;0.813;0.8270000000000001;0.983;0.97;1.017;5.0;0.8809999999999999;5.0;3.727;2.672;1;1;V15 <= 0.86;1;1.0;0.2479;1.0;0.6503537735849056
0.932;0.961;2.45;2.8960000000000004;2.661;5.0;5.0;3.254;3.252;5.0;2.769;2.782;1.768;3.846;5.0;0.754;0.745;0.754;0.369;0.866;0.7709999999999999;0.877;0.89;0.905;3;3;V19 <= 0.52 AND V15 > 1.32 AND V12 > 1.30 AND V6 > 3.83 AND V14 > 1.49 AND V24 > 0.88;6;0.9568480300187617;0.0444;0.9792746113989638;0.28810975609756095
3.729;3.679;5.0;2.682;2.681;2.615;2.516;1.72;1.351;1.3330000000000002;1.3330000000000002;1.349;1.392;1.5930000000000002;0.7709999999999999;0.755;0.752;0.77;0.878;0.83;0.8759999999999999;0.8009999999999999;0.792;0.8109999999999999;1;1;V15 <= 0.86;1;1.0;0.2519;1.0;0.6503537735849056
0.703;5.0;1.32;1.331;1.403;1.411;5.0;4.124;5.0;5.0;2.725;2.249;1.527;1.531;0.8809999999999999;0.7140000000000001;0.7020000000000001;0.708;0.802;0.763;0.703;0.685;0.6729999999999999;0.682;1;1;V15 <= 1.32 AND V8 > 3.20 AND V23 <= 0.79 AND V2 > 1.90 AND V16 > 0.69 AND V14 <= 2.73;6;0.9622641509433962;0.0042;1.0;0.01061320754716981
0.647;5.0;1.296;1.414;1.409;1.413;5.0;1.456;5.0;5.0;5.0;1.579;1.558;1.5719999999999998;4.912;0.7090000000000001;0.698;0.7040000000000001;0.727;0.76;0.648;0.63;0.619;0.628;0;0;V15 > 4.42 AND V1 <= 0.92 AND V17 <= 0.74 AND V5 <= 1.77;4;1.0;0.035;1.0;0.09777015437392796
3.614;2.675;2.652;2.65;2.539;1.933;1.909;1.374;1.36;1.36;1.4680000000000002;1.213;5.0;0.873;0.768;0.763;5.0;0.8170000000000001;0.85;0.857;0.755;0.754;0.773;4.865;1;1;V15 <= 0.86;1;1.0;0.2478;1.0;0.6503537735849056
2.595;2.574;2.462;1.843;1.847;1.289;1.28;1.291;1.4480000000000002;1.5590000000000002;3.563;0.792;0.78;0.8029999999999999;5.0;0.914;0.928;0.944;0.8420000000000001;0.852;4.438;3.681;3.699;2.659;1;1;V14 <= 1.01 AND V12 <= 1.30 AND V20 <= 0.86 AND V18 > 0.83;4;0.9714285714285714;0.0235;0.9811320754716981;0.06132075471698113
1.945;2.517;2.447;5.0;5.0;3.252;3.238;2.902;2.87;2.884;1.957;3.933;5.0;5.0;0.96;0.517;0.92;0.89;0.7809999999999999;0.8059999999999999;0.82;0.835;5.0;1.425;0;0;V15 > 0.86 AND V13 > 2.37 AND V20 > 0.54 AND V12 > 2.29 AND V9 > 2.81 AND V18 > 0.53 AND V2 > 1.36 AND V3 > 1.53 AND V24 > 0.88;9;0.9510703363914373;0.0204;0.9893617021276596;0.05317324185248713
2.266;2.239;2.251;2.234;1.6840000000000002;1.668;5.0;1.362;1.374;1.483;1.871;1.892;1.193;1.182;5.0;1.213;1.227;2.362;0.843;2.327;2.352;4.1160000000000005;2.396;5.0;0;0;V15 > 1.32 AND V5 <= 1.77 AND V7 > 3.23 AND V21 > 0.76;4;1.0;0.0552;1.0;0.13036020583190394
1.206;1.318;1.351;2.752;2.7960000000000003;2.792;5.0;2.045;2.98;2.984;5.0;2.3680000000000003;2.379;1.364;3.548;0.672;0.622;0.617;0.63;0.6679999999999999;0.57;0.5670000000000001;1.115;1.178;0;0;V15 > 1.32 AND V13 > 2.37 AND V16 <= 0.69 AND V24 <= 1.28;4;0.9939393939393939;0.0408;0.9783783783783784;0.10348770726129217
0.862;0.889;1.659;1.633;1.626;1.634;5.0;1.669;2.4290000000000003;2.994;2.8760000000000003;5.0;5.0;5.0;5.0;0.6579999999999999;0.6459999999999999;0.643;0.738;0.6829999999999999;0.863;0.846;0.835;0.8440000000000001;0;0;V15 > 4.42 AND V1 <= 0.92 AND V17 <= 0.74 AND V5 <= 1.77;4;1.0;0.0369;1.0;0.09777015437392796
1.726;1.703;1.7080000000000002;1.142;1.131;2.022;1.254;0.875;1.4780000000000002;0.8220000000000001;0.8109999999999999;0.82;5.0;5.0;1.062;1.077;0.984;5.0;5.0;5.0;5.0;2.61;2.592;2.6;1;1;V15 <= 1.32 AND V12 <= 1.30 AND V24 > 1.28 AND V7 <= 3.23 AND V10 <= 1.64;5;0.9506578947368421;0.0512;0.9039301310043668;0.12205188679245282
