att1;att2;att3;att4;att5;att6;att7;att8;att9;att10;att11;att12;att13;att14;att15;att16;att17;att18;att19;att20;att21;att22;att23;att24;att25;att26;att27;att28;att29;att30;att31;att32;att33;att34;att35;att36;att37;att38;att39;att40;att41;att42;att43;att44;att45;att46;att47;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
0.13188162;2.10565376;32.32315251;113.72156173;32.1843152;420.39735899;40.53529256;0.11013733;2.26492237;30.59305121;74.38763751;69.84099713;232.06809223;0.26712786;9.89673619;67.43708998;66.94292454;336.5573027;196.46840362;0.3038789;10.32900679;51.95278702;93.49889893;168.82724424;1.43590575;24.52260631;71.70342164;232.67511301;288.39203933;1.64024054;21.38195907;86.10872124;113.07699764;4.21835198;37.58545531;273.56842805;70.42080762;4.09306366;45.70049487;69.4655182;8.57465575;199.36925204;343.87851327;11.06281237;45.13717101;61.10804355;539.98778587;5;5;att18 > 201.25 AND att12 <= 71.17 AND att13 > 177.86 AND att5 <= 69.73;4;1.0;0.0094;1.0;0.1
0.01192403;0.41220175;7.09412117;44.45395591;132.76974097;461.59744766;299.51613731;0.0577742;1.69886116;16.9251879;50.03404774;74.97857013;69.19898441;0.04961612;1.87148375;18.76170904;46.96238165;230.24587815;522.3977025;0.21246102;5.43531431;37.46649388;53.48850694;71.80664643;0.24256059;5.23114637;10.52004164;42.7663436;471.21856675;0.8275374;15.67857538;53.27448061;50.94324208;0.73290803;7.3924412;171.81628389;83.28652453;3.00334364;31.3242277;43.41668409;2.13672525;133.12832882;384.31367932;8.03595696;36.15976476;40.388825;548.71425164;0;0;att19 > 177.56 AND att29 > 185.45 AND att6 > 357.98 AND att33 <= 58.49 AND att45 <= 41.91 AND att13 <= 74.79;6;0.9545454545454546;0.0424;0.9861111111111112;0.45806451612903226
0.02266595;1.09047829;11.08006879;18.29853191;82.82871532;262.38436233;110.7526022;0.08230442;3.43516062;33.9069218;68.02972648;33.87277362;95.45155445;0.13066555;3.18590057;6.22531779;107.34952966;110.15304367;146.69089033;0.42936862;10.23944488;39.60435772;82.21926133;59.7099228;0.44220964;1.62766826;80.89573565;152.392027;62.34308423;1.50483801;15.1562953;84.69225599;75.93225937;0.27346972;36.21844388;229.88370665;217.20335245;2.81082924;47.57916495;177.1991298;7.58519133;159.31291164;533.00936793;11.94144624;163.44198795;46.92874794;591.13805637;5;9;att6 > 166.52 AND att45 > 84.60 AND att25 <= 0.50 AND att29 <= 185.45 AND att15 <= 3.58 AND att3 <= 29.63 AND att37 > 91.67 AND att17 <= 134.68 AND att26 <= 13.09 AND att40 > 109.67 AND att43 > 329.72 AND att2 <= 1.54 AND att18 <= 145.75 AND att36 <= 316.55 AND att5 <= 106.54 AND att19 <= 177.56 AND att38 <= 5.33 AND att46 <= 54.07 AND att10 > 20.99;19;0.9714285714285714;0.0107;1.0;0.12949640287769784
0.36590843;2.95543965;36.30759058;67.81779397;151.39472423;92.27591804;275.70063693;0.41970226;5.12097039;88.91242953;150.51741057;163.50009909;144.39579672;0.37643513;12.22677526;58.52992196;140.45260276;108.12812312;207.51344971;0.67136513;30.77791847;110.22881044;85.23259259;225.40667909;1.89710591;26.25705592;83.19102339;228.03018653;35.14414715;5.01626452;48.36392482;26.8719172;176.90850752;5.14556644;30.29295076;301.34037682;22.86421848;9.78279525;10.76695813;93.79276145;5.30906301;210.80514065;219.15062619;3.71717952;108.04078292;63.50487697;351.76265978;7;7;att43 <= 329.72 AND att30 > 1.62 AND att24 > 174.77 AND att45 > 84.60 AND att11 > 122.14 AND att47 <= 454.73 AND att46 > 62.88;7;0.9595687331536388;0.0321;1.0;0.3433734939759036
0.12819402;0.61454593;23.12611984;96.03019576;55.02186267;121.71677076;60.93663549;0.14909769;4.47253077;3.87607456;164.75596402;183.94625261;45.76924317;0.07850937;6.92750846;59.66047771;43.91774275;65.83810432;37.97103753;0.60245265;0.85599084;102.98000597;279.92400954;76.02494403;0.98549251;22.05909171;28.78128049;153.31116717;95.06987297;0.12260635;39.81748175;247.91620493;174.34361845;3.81588156;12.64793165;194.69281526;314.5025514;7.33690952;129.47407175;223.26896914;2.69021614;129.03837004;568.6839231;31.25789564;167.81440696;37.44732077;591.59484503;1;1;att16 > 36.37 AND att37 > 163.43 AND att43 > 458.17 AND att32 > 97.16 AND att6 <= 166.52 AND att23 > 138.72 AND att47 > 556.73 AND att7 <= 61.72 AND att38 > 5.33;9;0.9649805447470817;0.0022;1.0;0.042682926829268296
0.09155252;3.00044676;29.63351815;109.32500357;124.79097673;257.08713717;60.02531762;0.05856854;1.60876827;15.31804487;72.33098439;161.19491714;224.81499837;0.34988215;8.31763425;59.02748524;150.50260658;95.48361313;56.74794611;0.20036561;4.45133056;36.09237045;83.46979817;151.3582765;1.13309593;20.13877208;114.4946294;124.7611264;86.70492247;0.63756908;12.0766193;48.34301058;72.85510104;3.313303;52.101046;217.73844317;94.4820004;2.02196639;24.70805374;129.16896797;11.05155361;155.79789256;368.41855034;6.15274823;117.88123384;46.52319832;455.10515747;6;6;166.52 < att6 <= 257.17 AND att42 <= 158.96 AND att13 > 177.86 AND att37 > 38.83 AND att45 > 84.60 AND att43 > 329.72 AND att12 > 120.63 AND att36 <= 265.39 AND att19 <= 96.50 AND att18 <= 145.75 AND att28 <= 141.25 AND att33 <= 104.91 AND att40 > 109.67 AND att8 <= 0.09;14;0.97165991902834;0.0019;0.6;0.015789473684210527
0.08454688;1.39503745;6.70434093;35.08986838;55.91957168;58.93576125;90.79808346;0.08349219;3.31996259;54.57665621;195.58222926;117.95559294;116.8245919;0.16866527;2.3192023;22.81315347;65.81067964;216.05605629;22.35454612;0.42772103;16.8017936;116.45624033;103.56312671;90.477265;0.35841891;8.61884994;48.81846884;361.23558655;14.73241921;2.49761553;43.68179036;75.05537929;124.61312713;1.50818588;22.07639378;355.64254085;215.11959836;7.89260234;37.01153974;168.40570623;4.69177078;210.42120594;511.48714797;8.83160505;131.64363104;57.75806008;571.25006764;4;4;att43 > 458.17 AND att37 > 163.43 AND att36 > 316.55 AND att18 > 145.75 AND att40 > 56.78;5;0.9805194805194806;0.0159;0.07407407407407407;0.011560693641618497
0.20546331;2.22313487;15.9473458;39.54472154;36.74434908;187.19496383;209.48590593;0.10304558;5.27706211;74.46023484;202.38233094;197.54042451;263.2684547;0.26531785;6.11125437;34.7798511;61.49233676;57.84685311;79.33896334;0.74142863;25.52854671;128.93720933;128.14401885;323.00541945;1.02151288;15.59588686;53.19948055;186.76544561;109.34654176;4.11438363;51.40926445;63.8039682;234.1218344;3.04751954;25.40483193;315.62090418;50.39735896;9.75560494;27.1069043;145.57825603;5.51845384;231.98530287;254.8766015;6.80869477;147.1684428;70.90348775;441.08306631;7;7;att33 > 163.38 AND att10 > 32.59 AND att43 <= 329.72 AND att22 > 45.82 AND att47 <= 454.73 AND att24 > 174.77 AND att31 > 28.64 AND att44 <= 7.31;8;0.9847560975609756;0.0152;1.0;0.15060240963855423
0.02505025;0.90767599;12.60756604;60.3642778;50.37655987;316.71315581;235.30558841;0.0289982;1.65497424;27.50854698;136.42682597;244.11626944;161.12233146;0.10889174;3.67637899;32.47748675;57.66658094;154.04423503;74.94736622;0.20340674;8.23755985;71.48746037;147.5067969;175.1955059;0.51503626;10.97345235;49.85713405;136.51316301;23.11915617;1.20128364;24.41298011;62.86958878;79.31486611;1.78648747;24.08275671;229.90448264;127.45192641;4.12237767;18.42622908;133.47119799;5.25054944;165.24740437;413.62508063;3.26194774;144.02268709;49.41238483;509.89212411;6;9;att6 > 257.17 AND att12 > 175.19 AND att37 > 91.67 AND att13 > 74.79 AND att46 <= 54.07 AND att32 > 42.07 AND att29 <= 58.48 AND att43 > 396.06 AND att45 > 128.56 AND att40 > 109.67 AND att5 <= 69.73 AND att19 <= 96.50 AND att14 <= 0.11 AND att1 <= 0.06 AND att10 > 20.99;15;0.9875;0.0006;1.0;0.014388489208633094
0.04713412;1.22659505;19.5024169;93.23617747;143.87023166;357.95091844;47.30244124;0.02655561;0.38063087;7.27610513;36.0556534;13.19359077;88.21482097;0.14679725;5.41631203;46.99693486;44.27742722;91.56217184;161.88979497;0.04722732;2.18200525;20.24649743;8.79606856;50.67471172;0.73059918;15.39498279;31.75493773;195.90246113;174.66853797;0.31817861;7.39340937;14.62299784;20.44363421;2.46878626;19.98783121;297.8413128;135.60452905;1.31677137;9.12759952;4.99966731;4.92540689;201.63732977;546.9678383;2.36962025;4.1425409;58.46312516;661.00124854;8;8;att18 <= 97.21 AND att40 <= 56.78 AND att7 <= 131.51 AND att22 <= 26.29 AND att43 > 458.17;5;0.98005698005698;0.0048;1.0;0.05405405405405406
0.05586915;2.62997715;32.32838616;84.33280541;96.35972311;413.80366193;341.98171753;0.07682883;1.45949214;6.73786203;39.21729312;159.47604101;60.83684547;0.32127874;9.33870565;44.97040187;28.21589227;264.12114767;79.46997474;0.19836629;1.95045835;16.72937659;124.13857772;30.78661098;1.29920875;15.52529027;59.03960373;243.27278749;134.97061823;0.29435726;4.88836988;71.91697752;36.09242051;2.59952081;35.40711669;341.28251241;13.48247446;0.74195499;28.45167627;49.42526712;8.48152586;242.60567796;345.18949578;5.76976054;38.14084832;72.79033822;523.0239908;2;2;att37 <= 38.83 AND att36 > 316.55 AND att24 <= 124.00 AND att29 > 113.19 AND att17 <= 57.66;5;1.0;0.0075;1.0;0.07453416149068323
0.13426595;1.17818305;39.51743573;129.69554658;53.55985182;248.17619791;69.0816667;0.29978066;4.52969022;51.78521535;105.86245105;227.56166664;165.96157162;0.16154239;12.15204926;80.70801599;101.01983728;101.59645386;45.46775488;0.641007;18.43257475;71.79576341;221.43910512;292.12471532;1.77640043;30.46389414;87.04496462;156.31738868;182.18826504;3.03980011;30.00520601;152.9405006;300.78248687;5.38938139;42.07926783;294.54042799;72.8285446;5.89106238;68.69444738;241.25302664;9.26417451;220.50354236;255.15752961;15.13708405;167.47304406;67.72721701;442.17062981;7;7;att43 <= 329.72 AND att30 > 1.62 AND att24 > 174.77 AND att42 > 213.99 AND att45 > 128.56;5;0.9627906976744186;0.0343;1.0;0.3192771084337349
0.0833995;0.98474718;32.81048616;74.84619068;171.63479086;345.00862871;313.17962146;0.1835146;6.05443692;28.03848308;5.00342943;135.24845864;88.46433331;0.1127461;9.43951742;46.82982677;137.61281043;269.1228202;148.83759517;0.7905901;9.0799813;7.98447321;101.98050749;107.03818409;1.30919999;17.47699258;83.44112124;307.21576318;5.04205873;1.40144123;5.41168341;74.4727835;82.82412689;3.04685499;33.37969348;350.8261094;101.50880802;1.27462484;39.38363659;40.68964393;6.56826476;231.07222451;392.31025584;9.90918548;17.28713045;67.20362445;513.87152252;5;5;att18 > 201.25 AND att45 <= 84.60 AND att29 <= 58.48 AND att28 > 252.34 AND att6 > 257.17 AND att19 > 96.50 AND att47 > 503.37 AND att33 <= 104.91 AND att13 > 74.79 AND att31 <= 17.81 AND att27 > 46.47;11;0.9659863945578231;0.0018;1.0;0.02
0.03409098;1.16442428;19.47907437;58.7107249;51.24784108;390.57245152;160.96883859;0.15846831;2.82155323;6.47544031;41.05924137;114.22915221;169.41960686;0.14326088;5.76554676;35.88517756;62.76614514;160.92360062;344.76608737;0.35497491;1.13391613;33.8531784;44.97882812;127.82382462;0.8136727;13.12011401;69.34959493;149.69468368;368.81252485;0.08518136;15.51041476;71.2063405;38.8826371;2.24969199;36.05045975;277.87707832;73.05769191;3.14546897;47.05205339;35.66714628;8.11519572;200.46567005;362.25644692;12.56379339;50.05910711;59.90873184;540.68594612;0;0;att19 > 177.56 AND att40 <= 56.78 AND att29 > 185.45 AND att7 > 131.51 AND att6 > 357.98;5;0.9787460148777896;0.0736;0.9912280701754386;0.7290322580645161
0.05238705;1.60809134;18.91667252;111.13035604;194.84779187;207.48774689;327.94861642;0.03420542;0.89978879;10.0614758;47.19364176;24.74614944;59.3211726;0.18270678;5.08541027;54.90063769;180.27952591;138.26511713;341.46245298;0.11394646;2.94278835;26.43008814;13.42010582;33.21132806;0.67038746;17.50859043;116.04298879;155.08138036;126.42574839;0.42595549;9.54475999;11.82440875;19.51204759;2.74002264;47.60607585;165.6593946;251.39839193;1.6842991;7.79786208;33.78914515;9.46017253;103.7475099;569.24444278;2.14853855;30.12824531;29.26846213;587.71570414;8;4;att43 > 329.72 AND att40 <= 56.78 AND att18 <= 145.75 AND att45 <= 41.91 AND att47 > 556.73 AND att6 > 166.52 AND att29 <= 185.45 AND att23 <= 100.82 AND att8 <= 0.09 AND att28 <= 252.34 AND att37 > 38.83 AND att33 <= 163.38 AND att14 > 0.11 AND att17 > 57.66;14;0.9606299212598425;0.0036;0.3333333333333333;0.011560693641618497
0.06899044;1.39159595;10.12707146;17.02158477;59.75054299;232.45307391;89.82468105;0.09428802;3.6878457;40.80902865;147.69790494;195.46118655;134.83262294;0.16761293;2.99549475;8.24133066;61.1458146;137.57789452;39.80850149;0.47033253;12.56848617;82.38401738;139.36702621;134.91423008;0.42511836;2.96142871;56.24481467;246.13531913;67.38370913;1.87141128;29.8156819;83.26822603;127.0181747;0.53320699;27.81796749;298.43976572;144.60673763;5.28188131;37.14029478;153.49220858;6.12997011;194.11467672;453.97030412;8.54510817;127.8364413;55.74513789;541.31248995;6;9;att19 <= 43.63 AND att12 > 175.19 AND att25 <= 0.50 AND att5 <= 69.73 AND att20 > 0.30 AND att6 > 166.52;6;1.0;0.0031;0.8;0.02877697841726619
0.20727096;1.26646663;56.16968764;159.50327208;135.7945718;133.05628298;334.24123362;0.40486113;2.58703894;40.5031321;115.32317949;73.17255071;114.36293404;0.15270397;17.53904545;106.0395493;136.16327903;136.79138311;230.12081456;0.35631073;14.410477;77.12277221;26.12286199;205.78394696;2.58798497;41.42356137;94.07320367;237.70283698;7.88479211;2.40612471;32.2743865;61.07285763;124.00683423;7.4712116;40.9399815;313.35009439;27.76882112;6.36267346;42.12228063;64.8072471;8.51911974;220.66141788;182.71011911;11.50840256;123.17102871;66.71617994;340.92102281;7;7;att25 > 0.50 AND att43 <= 329.72 AND att24 > 174.77 AND att11 > 77.24 AND att47 <= 454.73 AND att38 > 5.33 AND att42 > 213.99;7;0.9785202863961814;0.0411;0.984375;0.3795180722891566
0.13397733;3.12199895;32.56783688;142.89520789;22.06936239;236.16573104;252.7846028;0.10498468;3.03578665;18.57408453;39.96709906;156.20853707;93.91029357;0.37297683;9.31039603;78.82156299;73.57879408;140.05622996;213.03156278;0.38446383;5.72560889;21.4502476;150.48302282;57.18037909;1.28843991;27.2512517;72.92668896;60.07157206;92.50201214;0.85662079;7.89196625;111.26653983;44.04935783;4.52223315;37.2609668;134.83067245;180.80379591;1.44445272;53.25727226;115.96700765;8.40702511;105.96855798;475.76183231;12.26234315;102.28784239;32.90532372;533.46932612;5;5;att19 > 177.56 AND att3 > 29.63 AND att47 > 503.37 AND att6 > 166.52 AND att18 > 97.21 AND att5 <= 69.73 AND att40 <= 162.08 AND att4 > 94.28 AND att27 > 46.47 AND att29 <= 185.45 AND att12 <= 175.19 AND att43 > 329.72 AND att25 > 0.86 AND att35 > 32.25 AND att37 > 38.83 AND att16 > 54.14 AND att33 <= 163.38 AND att2 > 2.33 AND att17 > 57.66 AND att41 > 6.95 AND att45 > 41.91 AND att31 <= 28.64;22;0.9632183908045977;0.001;1.0;0.013333333333333334
0.0569911;0.48406342;8.80159437;38.10956977;37.81653306;217.7350792;143.19265513;0.05652986;3.96224817;55.87640486;181.11611433;206.85538838;133.09417594;0.0456362;3.17381577;26.38554571;35.86666026;118.22748426;31.38462009;0.51117011;17.5212822;104.68593948;124.09195195;130.83196941;0.50141396;10.34491115;32.44544725;224.79952047;27.12597272;2.64264039;38.64392949;51.45331942;89.78454991;1.85327359;15.69542339;290.99163798;150.30888878;6.92063581;13.03908483;176.26653455;3.3925268;194.72523968;454.04883041;1.50890339;171.35393813;56.74717339;551.10688911;6;9;att18 <= 145.75 AND att12 > 175.19 AND att37 > 91.67 AND att39 <= 18.94;4;0.965034965034965;0.0247;0.8947368421052632;0.2446043165467626
0.06534871;2.61195233;35.73224804;81.61422317;167.1410575;291.36841215;11.91513383;0.02439633;3.53396026;24.29794377;26.70085653;98.09563112;228.05323401;0.31132395;10.68696167;50.03406206;193.01939713;181.26514899;57.44536003;0.46153705;8.55211726;19.28704246;71.24152726;192.10671993;1.52234489;18.63624497;138.58654649;204.02520447;108.85157961;1.38924966;8.97481368;50.67497734;172.07021349;3.25432863;60.60873017;283.77525941;44.60678172;1.85384989;26.36582548;131.32399892;12.53331652;199.10148;331.27933849;6.53455438;75.96039137;59.41509686;449.99203363;3;3;att33 > 163.38 AND att24 > 174.77 AND att31 <= 28.64 AND att36 > 265.39 AND att18 <= 201.25 AND att43 <= 396.06 AND att22 <= 74.00 AND att13 > 177.86 AND att11 <= 41.21;9;0.9636363636363636;0.0149;1.0;0.1402439024390244
0.01613257;0.27943361;4.73120227;34.18897717;75.15243663;341.24901794;17.16106408;0.06598422;1.30819765;4.90848616;34.57883149;203.57909447;210.00856439;0.02952198;1.17199545;16.02553239;36.18361952;107.75021193;170.04625855;0.1594791;1.38264856;18.43502385;153.95446742;196.38005382;0.15048177;5.6362231;56.33993315;175.39003541;191.46538804;0.19561885;6.19618195;86.89211123;138.91692369;0.98297292;31.60770624;283.42079827;90.99194659;1.02006848;33.43431134;70.36351745;7.31633157;196.11864606;480.96771488;6.59338794;23.00031422;57.475941;601.03166547;8;8;att19 <= 177.56 AND att45 <= 41.91 AND att43 > 458.17 AND att27 <= 69.81 AND att7 <= 131.51;5;1.0;0.011;1.0;0.13513513513513514
0.17569031;1.62662637;22.13708465;61.97611133;119.11675404;186.63347915;203.51486504;0.20715832;7.25706564;80.67225028;166.87021301;205.56628026;193.26580908;0.21435597;7.6654735;40.86763319;139.16354833;85.20980676;69.67852671;0.99907698;27.72037876;116.47554881;166.09622662;257.84300163;1.21501031;16.89973518;97.08940675;243.65546111;108.4767656;4.4695298;48.78903863;100.67029791;224.44207124;3.20669914;41.10786787;350.73743068;43.13808378;9.51905733;41.02489752;174.05180059;8.27550274;246.67936624;255.36715828;8.41985212;139.17918998;73.98012685;432.71841558;7;7;att19 <= 96.50 AND att21 > 10.42 AND att43 <= 329.72 AND att24 > 124.00 AND att11 > 122.14 AND att30 > 1.62 AND att42 > 213.99 AND att45 > 128.56;8;0.9926470588235294;0.0185;1.0;0.1746987951807229
0.19996709;0.91444811;34.45727297;87.25682654;149.82681075;354.90092703;12.04914594;0.19227713;4.86239888;29.4221676;33.37321015;135.16906344;273.42622861;0.10330903;10.05363157;58.23241313;142.25259431;169.16576673;123.46429289;0.65044284;10.39020307;27.4830008;79.76863936;223.6427749;1.41563122;22.62637151;88.07709657;155.89446216;218.8773204;1.6993583;14.50983489;49.18348826;194.91847926;4.05362171;33.99538186;292.91772497;29.1808747;3.21799176;30.85928638;142.98480624;6.35122423;215.68276378;350.47376644;8.83669926;74.3651972;65.27403862;527.81137389;3;3;att45 <= 84.60 AND att33 > 163.38 AND att11 <= 41.21 AND att43 <= 396.06 AND att24 > 174.77 AND att28 <= 252.34 AND att13 > 177.86 AND att40 > 109.67 AND att22 <= 45.82;9;0.9607390300230947;0.0041;1.0;0.042682926829268296
0.04399078;2.54112199;25.57752324;37.01103046;113.18556922;207.69773857;21.01015706;0.04416099;2.23441328;11.8218726;39.39261664;80.19665711;247.96226776;0.29487035;7.06718693;18.41553464;145.04250147;34.80513667;159.38299272;0.2797563;4.19714259;10.43916409;50.44317382;207.16259982;0.95088832;6.06941267;110.00284725;295.81609477;249.58758406;0.67941163;1.46636619;21.46824099;147.65730348;0.98437175;49.38572493;377.41712606;47.41336529;0.34591114;5.82014374;95.39890827;10.34327094;246.84077457;315.9579935;0.9082903;51.36905918;70.93656668;476.15127271;3;3;att18 <= 97.21 AND att24 > 174.77 AND att11 <= 77.24 AND att36 > 316.55 AND att47 <= 556.73;5;1.0;0.0078;1.0;0.06707317073170732
0.02531293;1.13682371;19.14984309;60.01232055;117.498138;441.25835897;62.12807477;0.05854722;3.86224591;40.03495187;109.21955319;155.75973532;116.93983026;0.14714728;5.78641765;30.92999801;100.40110766;275.70383235;98.39147612;0.5074476;12.79097876;65.08638747;131.89430319;113.1043388;0.8295822;10.28407258;75.31358765;178.14834947;137.39108766;1.95453697;24.47082645;90.76698447;100.23131764;1.66914059;34.80418009;262.16490945;121.94854114;4.43179914;42.96700157;146.28145439;7.44955072;192.17758029;515.63491669;9.99576605;131.35530584;58.24063729;644.30961016;6;6;att43 > 458.17 AND att45 > 128.56 AND att33 <= 104.91 AND att37 > 91.67 AND att12 > 120.63 AND att40 > 109.67 AND att34 <= 2.22 AND att29 <= 185.45 AND att1 <= 0.03 AND att6 > 257.17 AND att23 > 100.82 AND att15 <= 6.13 AND att36 <= 316.55 AND att19 <= 177.56 AND att26 <= 13.09 AND 141.25 < att28 <= 192.68 AND att11 > 77.24 AND att24 > 72.89 AND att8 <= 0.16 AND att22 > 45.82 AND att4 <= 63.01 AND att20 > 0.17;22;0.9548611111111112;0.0019;0.5;0.010526315789473684
0.13568556;2.63747244;19.80432476;56.24991288;67.19433689;193.87325147;15.54152088;0.22211448;4.10983099;17.0042244;89.9733635;75.45881541;275.50275711;0.33774689;6.2303021;36.43753887;117.93166741;139.19739757;131.76062218;0.56503345;6.70166277;59.57466012;10.83483442;271.69868464;0.92643121;14.01941357;97.65179755;321.66326086;133.56533839;1.17854415;25.04329151;50.76928338;196.61580141;2.5066117;46.11049321;370.8570694;114.7938315;4.94807286;38.88836617;104.39805916;10.00116285;236.11275261;464.21949949;11.12180344;36.50325683;67.27146098;572.45592687;3;3;att45 <= 84.60 AND att33 > 163.38 AND att13 > 177.86 AND att6 > 166.52 AND att24 > 174.77 AND att11 <= 122.14 AND att36 > 265.39 AND att17 > 91.68 AND att18 <= 145.75 AND att38 <= 5.33;10;0.9658914728682171;0.0138;1.0;0.13414634146341464
0.16754452;1.90973989;42.99584093;30.58161808;165.7758018;328.97963578;34.1106278;0.26516431;6.64842356;13.82097513;30.48051909;139.73729222;170.58475228;0.20798949;13.11189517;32.83621408;185.72166468;237.25814723;2.96988368;0.91372625;5.14673114;26.59594317;84.07617637;167.27612685;1.89874521;15.32452412;127.68223955;247.85692777;81.1584321;0.8709378;14.21551753;44.90678555;153.64982546;3.02086951;53.45533319;331.48291429;38.36272672;3.16739167;29.52352765;110.82144676;10.65083076;234.63167482;337.25738039;8.98074789;57.78375808;70.62404948;481.91745305;3;3;att36 > 316.55 AND att27 > 97.95 AND att33 > 104.91 AND att11 <= 122.14 AND att24 > 124.00 AND att17 > 91.68 AND att43 <= 396.06 AND att13 > 121.03 AND att28 <= 252.34 AND att40 > 109.67 AND att45 <= 84.60;11;0.9662162162162162;0.0034;1.0;0.036585365853658534
0.10350009;1.37243998;6.84634482;41.83676569;49.93008422;26.56116926;105.98794516;0.06813646;4.41701297;53.06106285;197.32105622;82.74206706;216.64999281;0.16834005;2.14722919;21.46198562;51.65633971;177.28951476;54.96420159;0.55233747;16.27967835;115.42052487;83.60937668;141.47541613;0.31452178;6.99112784;35.56422252;320.64976083;108.01434606;2.417501;42.9194587;71.39919367;98.4058533;1.10739049;15.35107796;323.77812237;70.36043133;7.72001759;38.03991148;151.43430313;3.1702789;193.82173235;350.24051791;9.36269587;127.02816642;53.51674339;444.01736163;4;4;att6 <= 166.52 AND att46 <= 54.07 AND att30 > 1.62 AND att39 > 30.93 AND att3 <= 12.42;5;0.96;0.0176;1.0;0.15028901734104047
0.0722369;0.65233415;17.60562353;13.35118655;202.68258784;131.63215612;62.43102391;0.03286349;4.16830917;46.13366946;51.51537848;88.29979565;160.61971442;0.07595947;5.26264587;12.44408448;177.48484259;39.4709256;103.67597729;0.51647036;14.44026277;36.34193072;75.35279936;208.72526029;0.74745251;5.89783572;107.00128049;214.72815458;99.43093636;2.17286046;15.41040185;56.41407682;215.32546194;1.16145208;41.46874709;266.46318045;72.41971671;3.00880523;28.71766824;196.83463102;7.88862538;172.78600173;322.59636267;6.96079627;141.3990821;49.48426218;405.30026232;3;3;att33 > 163.38 AND att24 > 174.77 AND att11 <= 77.24 AND att18 <= 145.75 AND att43 <= 396.06;5;0.9740061162079511;0.0285;0.9791666666666666;0.2865853658536585
0.14935809;1.4215798;30.51216945;131.68120323;67.7480141;262.66655794;96.48422078;0.38261926;6.17306561;52.24435908;122.67420829;187.44631072;168.75155644;0.20463559;9.23150529;75.55340042;95.34611806;130.58839615;4.14006394;0.84813573;18.56647117;84.83712094;177.02221326;265.89641729;1.34515202;27.5661946;76.1564811;111.58495795;153.24767436;3.0531158;35.51333659;119.33404987;250.5659463;4.80484586;35.72739369;240.57779539;88.33938441;6.94661518;51.9685957;199.47743784;7.76978645;184.64055943;184.72702002;11.08942894;148.65591578;57.1605047;354.45609569;7;7;att11 > 122.14 AND att43 <= 329.72 AND att24 > 174.77 AND att47 <= 454.73 AND att45 > 128.56 AND att30 > 1.62 AND att26 > 19.54;7;0.9636871508379888;0.0245;1.0;0.20481927710843373
0.13518852;2.71578666;23.7808406;94.01470179;153.90993118;106.1115362;120.84757438;0.2911025;6.10524157;38.89872037;96.36899115;113.40881333;116.64290915;0.3475561;7.13550669;52.94544668;142.5363855;134.08532909;22.24107361;0.79974712;12.87027078;64.79770657;128.8371539;156.05007573;1.03175294;18.85271445;100.74288444;189.64509699;115.54296044;2.02348427;26.58842563;105.15403878;143.83104005;3.2181312;45.38953632;192.94280541;304.62124409;5.12622962;54.30100777;83.69448962;9.6952763;119.76130149;461.88111093;13.22094643;26.24393162;34.04851995;441.59183581;4;4;att6 <= 166.52 AND att46 <= 46.49 AND att27 > 97.95;3;0.9671977507029054;0.0271;0.9777777777777777;0.2543352601156069
0.06688832;1.11694548;21.82680396;172.60163568;160.52242435;211.7854558;38.7278781;0.20792654;3.80199624;8.09639117;90.84540935;125.14295555;198.43867185;0.13162891;6.32853028;93.31033138;155.78514328;36.64327286;216.06281523;0.49074082;2.58892855;65.81140617;182.48834729;197.77885948;0.88336586;31.69356143;102.80852366;161.10757785;273.16921971;0.3965346;27.37315201;161.2921062;223.88598548;5.18632456;42.86076801;219.19495107;72.97030759;5.25397997;84.88075126;236.17944292;8.61123714;144.7514812;253.02246102;20.64296272;166.98278848;41.64265034;396.34939231;7;7;att43 <= 329.72 AND att24 > 174.77 AND att45 > 128.56 AND att47 <= 454.73 AND att8 > 0.16;5;0.9946043165467626;0.038;1.0;0.3373493975903614
0.07044137;2.49382419;41.1396451;105.2567416;59.68016864;413.14452362;241.82146843;0.12191136;1.88425174;23.03407514;39.14662642;142.61252966;93.45004174;0.30513735;12.04926483;59.74955925;31.13603904;214.50771895;30.43977275;0.25933005;8.05924453;25.16254433;100.7806396;144.19856492;1.69324839;21.31255146;50.65601452;198.03318507;133.8856864;1.30832106;11.17242063;59.67638985;165.28026405;3.63043762;28.40667348;331.54079574;25.49451802;2.30491304;25.60530839;125.83631307;6.59456538;240.9709688;403.57488042;5.6546841;61.70877432;72.66643608;575.68571149;6;6;att6 > 357.98 AND att5 <= 69.73 AND att40 > 109.67 AND att43 > 396.06 AND att12 > 120.63 AND att23 > 58.35 AND att13 > 74.79 AND att29 <= 185.45 AND att17 <= 91.68 AND att19 <= 96.50 AND att10 > 20.99 AND att45 > 41.91 AND att47 > 503.37 AND att24 > 72.89 AND att21 > 6.59 AND att1 <= 0.10 AND att38 > 1.96 AND att28 > 141.25 AND att32 > 42.07 AND att27 <= 97.95 AND att8 <= 0.16 AND att31 > 10.69 AND att30 > 0.59 AND att33 > 58.49 AND att41 <= 9.30 AND att9 <= 3.53;26;0.7742214532871973;0.0009;1.0;0.010526315789473684
