V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;V29;V30;V31;V32;V33;V34;V35;V36;V37;V38;V39;V40;V41;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
5.162999999999999;4.1935;0.0;0.0;3.0;0.0;4.0;31.6;0.0;7.0;6.0;0.0;3.817;1.225;10.607;14.0;1.137;1.156;0.0;3.0;0.0;1.167;1.0;0.0;0.0;0.0;2.411;0.0;0.0;62.168;1.526;0.0;4.0;6.0;1.0;4.018;4.042;3.0;9.217;0.0;0.0;0;0;V7 > 3.00;1;0.9716981132075472;0.1661;0.9712230215827338;0.2339688041594454
4.596;3.0777;0.0;0.0;0.0;0.0;2.0;44.4;2.0;0.0;0.0;0.0;2.97;0.875;9.54;0.0;0.968;1.115;0.0;0.0;0.0;1.328;1.0;0.0;0.0;0.0;2.175;0.0409999999999999;0.0;0.0;1.069;0.0;0.0;0.0;0.0;3.626;1.917;0.0;7.939;0.0;0.0;1;0;V7 > 1.00 AND V10 <= 0.00;2;0.9917920656634747;0.1233;0.9908256880733946;0.18717504332755633
4.362;3.6459;0.0;0.0;0.0;0.0;0.0;33.3;1.0;2.0;1.0;-0.449;2.997;1.906;9.059;3.0;1.027;1.144;0.0;0.0;0.0;1.205;0.0;0.0;0.0;0.0;2.0;-0.089;0.0;10.198;2.524;0.0;0.0;1.0;0.0;3.4410000000000003;3.208;1.0;7.867999999999999;0.0;0.0;1;1;V14 > 1.71 AND V39 <= 7.97 AND V30 > 0.00;3;0.9772502472799208;0.0232;0.95;0.07063197026022305
4.882;3.4294;0.0;0.0;2.0;0.0;2.0;41.2;0.0;4.0;2.0;-1.168;3.483;1.258;10.136;8.0;1.069;1.127;0.0;1.0;0.0;1.199;1.0;0.0;0.0;0.0;2.2880000000000003;0.005;0.0;30.73;2.011;0.0;1.0;2.0;1.0;3.857;3.5;1.0;8.704;0.0;0.0;0;0;V7 > 1.00 AND V20 > 0.00;2;1.0;0.0601;1.0;0.08665511265164645
4.675;2.4203;0.0;0.0;0.0;0.0;2.0;52.2;0.0;1.0;0.0;0.0;3.495;0.0;9.971;4.0;0.989;1.099;0.0;0.0;0.0;1.306;2.0;0.0;0.0;0.0;2.236;0.001;0.0;0.0;2.829;0.0;2.0;0.0;0.0;3.664;2.064;0.0;8.488;0.0;0.0;0;0;V7 > 1.00 AND V22 > 1.30;2;0.9722222222222222;0.1742;0.9851851851851852;0.23050259965337955
5.098;3.6085;0.0;0.0;0.0;1.0;0.0;27.3;4.0;2.0;0.0;0.0;2.8760000000000003;1.5;9.872;0.0;0.993;1.151;0.0;0.0;0.0;1.122;0.0;0.0;0.0;0.0;2.112;-0.077;0.0;0.0;2.472;0.0;0.0;0.0;1.0;3.304;2.469;0.0;7.433;0.0;0.0;0;0;V6 > 0.00 AND V1 > 4.84;2;0.9724137931034482;0.1363;0.9823008849557522;0.1923743500866551
5.511;2.6260000000000003;3.0;0.0;0.0;0.0;4.0;48.0;0.0;2.0;0.0;0.0;4.046;0.732;10.806;8.0;1.032;1.092;0.0;0.0;0.0;1.347;2.0;0.0;1.0;0.0;2.42;0.0;0.0;24.34;2.7310000000000003;0.0;4.0;0.0;0.0;4.738;2.694;0.0;9.875;0.0;2.0;0;0;V7 > 3.00;1;0.9621451104100947;0.1641;0.9712230215827338;0.2339688041594454
4.0;2.4305;1.0;0.0;0.0;0.0;0.0;27.3;2.0;0.0;0.0;0.0;3.494;0.8109999999999999;8.318;0.0;0.979;1.137;0.0;0.0;0.0;1.386;0.0;1.0;0.0;0.0;1.732;-0.48;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.874;2.021;0.0;11.569;0.0;1.0;1;0;V39 > 9.01 AND V10 <= 0.00;2;0.9762752075919335;0.067;1.0;0.10051993067590988
5.311;4.467;1.0;0.0;2.0;0.0;0.0;24.4;0.0;3.0;11.0;0.953;3.766;2.1;10.646;9.0;0.993;1.152;0.0;0.0;0.0;1.239;0.0;0.0;0.0;0.0;2.267;0.0;0.0;0.0;4.692;0.0;0.0;1.0;0.0;4.029;2.131;3.0;8.883;0.0;0.0;0;0;V38 > 1.00 AND V36 > 3.99;2;0.9924406047516199;0.055;0.9782608695652174;0.0779896013864818
5.016;2.2586;0.0;0.0;0.0;0.0;0.0;37.5;1.0;3.0;0.0;-0.589;3.389;0.799;10.366;8.0;1.012;1.13;0.0;0.0;0.0;1.195;3.0;0.0;0.0;0.0;2.441;-0.002;0.0;22.204;1.197;3.0;0.0;0.0;0.0;3.686;2.611;0.0;8.289;0.0;0.0;0;0;V32 > 0.00 AND V14 <= 0.88;2;0.9676025917926566;0.0294;1.0;0.045060658578856154
5.27;5.1487;7.0;0.0;0.0;0.0;0.0;25.7;3.0;4.0;0.0;0.0;5.27;2.388;10.649;12.0;1.039;1.119;0.0;0.0;0.0;1.379;0.0;1.0;0.0;0.0;2.2840000000000003;0.0;0.0;12.499;3.036;0.0;0.0;0.0;0.0;6.912000000000001;2.39;0.0;13.367;0.0;6.0;0;0;V39 > 9.01 AND V3 > 1.00;2;0.9811715481171548;0.1297;0.9911504424778761;0.19410745233968804
5.221;2.7448;6.0;0.0;0.0;0.0;10.0;48.1;0.0;2.0;0.0;0.0;4.379;0.74;10.991;6.0;1.07;1.095;0.0;0.0;0.0;1.336;2.0;0.0;1.0;0.0;2.449;0.0;0.0;0.0;3.068;0.0;8.0;0.0;2.0;4.183;2.802;0.0;9.891;0.0;6.0;0;0;V7 > 3.00;1;0.9583333333333334;0.1643;0.9712230215827338;0.2339688041594454
4.947;2.9807;0.0;0.0;0.0;0.0;2.0;40.0;2.0;1.0;0.0;0.0;3.266;1.455;9.974;3.0;0.981;1.125;0.0;0.0;0.0;1.253;1.0;0.0;0.0;0.0;2.282;-0.0069999999999999;0.0;0.0;1.887;0.0;1.0;0.0;1.0;3.683;2.197;0.0;8.152000000000001;0.0;0.0;0;0;V7 > 1.00 AND V17 <= 0.98 AND V27 > 2.26;3;0.9858490566037735;0.068;0.9782608695652174;0.0779896013864818
3.879;2.7312;0.0;0.0;2.0;0.0;0.0;28.6;2.0;0.0;2.0;0.0;2.922;2.281;8.743;0.0;0.966;1.151;0.0;0.0;0.0;1.179;0.0;0.0;0.0;0.0;1.902;0.038;0.0;0.0;3.685;0.0;0.0;2.0;1.0;2.957;1.722;1.0;7.077999999999999;0.0;0.0;1;0;V34 > 0.00 AND V10 <= 0.00 AND V5 > 1.00;3;0.9777777777777777;0.0781;0.9705882352941176;0.11438474870017332
5.098;3.8431;1.0;0.0;0.0;0.0;0.0;17.6;0.0;3.0;0.0;0.0;3.176;1.5;9.872;3.0;1.041;1.159;0.0;0.0;0.0;1.131;0.0;0.0;0.0;0.0;2.112;-0.085;0.0;19.811;2.472;0.0;0.0;1.0;2.0;4.692;3.552;1.0;9.315;0.0;0.0;1;0;V39 > 9.01 AND V34 > 0.00;2;0.961352657004831;0.1093;0.9893617021276596;0.1611785095320624
4.732;3.2896;1.0;0.0;0.0;0.0;2.0;46.2;0.0;1.0;0.0;0.0;3.796;0.875;9.579;2.0;1.016;1.1;0.0;0.0;0.0;1.351;1.0;1.0;0.0;0.0;2.194;0.045;1.0;0.0;0.8540000000000001;0.0;2.0;0.0;1.0;6.88;2.51;0.0;11.593;0.0;1.0;0;0;V39 > 9.01 AND V33 > 0.00;2;0.974706413730804;0.1523;0.9846153846153847;0.2218370883882149
5.039;2.6275;0.0;0.0;0.0;0.0;3.0;50.0;0.0;2.0;0.0;-0.79;3.589;1.217;10.309;2.0;1.003;1.104;0.0;0.0;0.0;1.29;3.0;0.0;0.0;0.0;2.376;-0.001;0.0;10.612;2.131;0.0;0.0;0.0;1.0;3.879;2.512;0.0;8.701;0.0;0.0;0;1;V8 > 43.50 AND V12 <= -0.18 AND V30 > 0.00 AND V33 <= 0.00 AND V1 <= 5.11 AND V14 > 1.19;6;0.9580335731414868;0.0065;1.0;0.022304832713754646
5.382000000000001;2.2507;0.0;0.0;0.0;1.0;5.0;50.0;3.0;2.0;0.0;-0.114;3.928;0.932;11.101;8.0;0.992;1.104;0.0;0.0;0.0;1.3030000000000002;6.0;0.0;0.0;0.0;2.522;0.0;0.0;25.043000000000003;2.006;0.0;0.0;0.0;0.0;3.962;2.346;0.0;9.069;0.0;0.0;0;0;V7 > 3.00;1;0.9660493827160493;0.1619;0.9712230215827338;0.2339688041594454
4.0;2.9848;1.0;0.0;0.0;0.0;0.0;22.2;1.0;0.0;0.0;0.5;2.594;0.8109999999999999;8.318;0.0;0.994;1.139;0.0;0.0;0.0;1.344;0.0;0.0;0.0;0.0;1.732;-0.59;0.0;0.0;1.0;0.0;0.0;1.0;2.0;3.84;2.833;1.0;8.085;0.0;0.0;0;0;V14 <= 0.88 AND V3 > 0.00;2;0.9807474518686297;0.1136;1.0;0.1681109185441941
5.2620000000000005;4.758;1.0;0.0;0.0;0.0;0.0;27.7;3.0;7.0;0.0;0.0;4.111000000000001;3.113;10.545;12.0;0.999;1.146;0.0;0.0;0.0;1.156;0.0;0.0;0.0;0.0;2.258;0.0;0.0;12.646;4.518;0.0;0.0;0.0;0.0;4.415;2.204;0.0;9.274;0.0;0.0;0;0;V39 > 9.01 AND V1 > 5.11;2;0.9597701149425287;0.1597;0.9699248120300752;0.22357019064124783
5.013999999999999;2.7382;0.0;0.0;0.0;0.0;4.0;57.1;0.0;1.0;0.0;0.0;3.556;0.0;10.384;4.0;0.993;1.089;0.0;0.0;0.0;1.356;6.0;0.0;0.0;0.0;2.469;-0.001;0.0;0.0;1.305;0.0;0.0;0.0;0.0;4.066;2.013;0.0;8.83;0.0;0.0;0;0;V7 > 3.00;1;0.967948717948718;0.1655;0.9712230215827338;0.2339688041594454
4.523;3.7332;2.0;0.0;0.0;0.0;0.0;28.6;4.0;1.0;0.0;0.0;3.362;1.837;9.454;0.0;1.008;1.143;0.0;0.0;0.0;1.208;0.0;0.0;1.0;0.0;2.074;0.043;0.0;0.0;2.57;0.0;0.0;0.0;0.0;3.618;2.377;0.0;8.51;0.0;2.0;0;0;V3 > 1.00 AND V25 > 0.00;2;1.0;0.1089;1.0;0.15771230502599654
4.17;3.3821;0.0;0.0;0.0;0.0;0.0;40.0;1.0;0.0;2.0;0.56;2.559;0.971;8.597000000000001;0.0;0.987;1.133;0.0;0.0;0.0;1.332;0.0;0.0;0.0;0.0;1.848;0.401;0.0;0.0;1.5419999999999998;0.0;0.0;1.0;0.0;3.452;3.033;1.0;7.564;0.0;0.0;1;1;V39 <= 7.97 AND V1 <= 4.44 AND V37 > 2.87 AND V8 > 30.80;4;1.0;0.018;1.0;0.05204460966542751
4.845;3.1806;1.0;0.0;0.0;0.0;3.0;40.0;1.0;1.0;0.0;0.0;3.3360000000000003;1.185;9.902;2.0;0.991;1.11;0.0;0.0;0.0;1.306;1.0;0.0;0.0;0.0;2.267;0.013;0.0;0.0;1.393;0.0;2.0;0.0;1.0;3.911;2.283;0.0;8.592;0.0;0.0;0;0;V7 > 1.00 AND V22 > 1.30;2;0.9794392523364486;0.1712;0.9851851851851852;0.23050259965337955
4.562;3.1061;1.0;0.0;0.0;0.0;2.0;46.7;1.0;0.0;0.0;0.0;3.192;0.875;9.54;0.0;0.991;1.107;0.0;0.0;0.0;1.346;1.0;0.0;1.0;0.0;2.17;0.043;0.0;0.0;1.14;0.0;1.0;0.0;0.0;3.869;2.181;0.0;8.454;0.0;1.0;0;0;V7 > 0.00 AND V10 <= 0.00;2;0.9836477987421384;0.141;0.9758064516129032;0.2097053726169844
4.965;3.6277;1.0;0.0;2.0;0.0;3.0;37.5;0.0;2.0;4.0;0.0;3.52;1.16;10.099;4.0;1.0590000000000002;1.137;0.0;1.0;0.0;1.249;1.0;0.0;1.0;0.0;2.305;-0.008;0.0;20.482;1.5530000000000002;0.0;3.0;4.0;2.0;3.969;3.192;2.0;8.892000000000001;0.0;1.0;0;0;V34 > 2.00 AND V41 > 0.00;2;1.0;0.0336;1.0;0.05199306759098787
4.399;3.3815;1.0;0.0;0.0;0.0;0.0;32.6;2.0;4.0;0.0;-0.214;4.632;4.4910000000000005;10.776;8.0;0.974;1.138;0.0;0.0;0.0;1.206;0.0;0.0;0.0;0.0;2.08;0.0;0.0;23.914;17.537;0.0;0.0;0.0;0.0;3.646;1.855;0.0;9.204;0.0;0.0;1;1;V30 > 12.31 AND V1 <= 4.44 AND V10 > 2.00;3;0.9644808743169399;0.0193;1.0;0.06319702602230483
4.517;2.8827;1.0;0.0;0.0;0.0;1.0;50.0;0.0;0.0;0.0;0.0;3.84;1.409;9.391;0.0;0.985;1.094;0.0;0.0;0.0;1.389;1.0;1.0;0.0;0.0;2.149;-0.024;1.0;0.0;2.036;0.0;0.0;0.0;0.0;6.872000000000001;2.046;0.0;11.589;0.0;1.0;0;0;V39 > 9.01 AND V10 <= 0.00;2;0.9695431472081218;0.0682;1.0;0.10051993067590988
4.737;4.1851;2.0;0.0;4.0;0.0;0.0;24.1;0.0;2.0;2.0;-0.804;3.693;2.074;10.071;2.0;1.014;1.146;0.0;0.0;0.0;1.233;0.0;0.0;0.0;0.0;2.175;-0.002;0.0;21.065;3.255;0.0;0.0;2.0;4.0;3.856;2.81;3.0;8.937999999999999;0.0;0.0;0;0;V38 > 1.00 AND V3 > 1.00;2;0.99609375;0.0321;0.9666666666666667;0.05025996533795494
3.618;2.3911;0.0;0.0;0.0;0.0;0.0;25.0;2.0;0.0;0.0;0.0;2.359;1.5219999999999998;7.853;0.0;0.97;1.161;0.0;0.0;0.0;1.129;0.0;0.0;0.0;0.0;1.732;0.33;0.0;0.0;2.094;0.0;0.0;2.0;1.0;2.8480000000000003;1.9;1.0;6.432;0.0;0.0;1;1;V39 <= 7.97 AND V1 <= 4.44 AND V9 > 0.00 AND V36 <= 3.48 AND V5 <= 0.00 AND V28 > -0.01;6;0.9540372670807453;0.0526;1.0;0.17472118959107807
4.85;2.209;3.0;0.0;6.0;0.0;5.0;46.4;0.0;1.0;6.0;-0.374;4.117;0.6970000000000001;10.609000000000002;2.0;1.033;1.111;0.0;0.0;0.0;1.318;2.0;0.0;1.0;0.0;2.299;0.0;0.0;11.732;4.266;0.0;5.0;4.0;2.0;4.051;2.544;2.0;9.469;0.0;3.0;0;0;V7 > 3.00;1;0.9678456591639871;0.1643;0.9712230215827338;0.2339688041594454
4.236000000000001;3.0679;0.0;0.0;1.0;0.0;0.0;32.8;1.0;1.0;1.0;-0.156;3.929;3.554;10.042;1.0;0.97;1.141;0.0;0.0;0.0;1.209;0.0;0.0;0.0;0.0;1.995;0.0;0.0;10.599;9.701;0.0;0.0;1.0;2.0;3.309;1.903;1.0;8.382;0.0;0.0;1;1;V14 > 1.71 AND V1 <= 4.44 AND V10 > 0.00 AND V39 <= 8.49 AND V38 <= 1.00 AND V9 <= 1.00;6;0.9577205882352942;0.0278;1.0;0.09293680297397769
4.985;2.5536;0.0;0.0;3.0;0.0;3.0;50.0;0.0;0.0;3.0;0.0;3.49;0.569;10.158;0.0;0.98;1.107;0.0;0.0;0.0;1.3130000000000002;2.0;0.0;0.0;0.0;2.327;0.001;0.0;0.0;2.096;0.0;1.0;2.0;2.0;3.765;2.077;1.0;8.527999999999999;0.0;0.0;0;0;V7 > 1.00 AND V10 <= 0.00;2;0.9909560723514211;0.1317;0.9908256880733946;0.18717504332755633
5.337999999999999;2.2854;1.0;0.0;0.0;0.0;9.0;42.9;6.0;4.0;0.0;0.0;4.322;0.662;11.258;15.0;0.994;1.114;0.0;0.0;0.0;1.311;3.0;0.0;0.0;0.0;2.407;0.0;0.0;13.723;2.977;0.0;3.0;0.0;0.0;4.4430000000000005;2.1830000000000003;0.0;9.741;0.0;0.0;0;0;V7 > 3.00 AND V22 > 1.30;2;1.0;0.084;0.9850746268656716;0.11438474870017332
4.499;2.9058;0.0;0.0;0.0;0.0;1.0;43.8;1.0;1.0;0.0;0.0;2.99;1.125;9.311;2.0;0.991;1.117;0.0;0.0;0.0;1.243;1.0;0.0;0.0;0.0;2.136;0.044;0.0;0.0;1.481;0.0;0.0;0.0;1.0;3.556;2.396;0.0;7.845;0.0;0.0;1;1;V8 > 43.50 AND V39 <= 7.97 AND V16 > 0.00;3;0.9840909090909091;0.0042;1.0;0.01486988847583643
4.732;3.09;0.0;0.0;0.0;0.0;0.0;25.0;0.0;3.0;3.0;-2.406;3.185;0.8809999999999999;9.803;6.0;1.107;1.177;0.0;0.0;0.0;1.126;1.0;0.0;0.0;0.0;2.236;-0.0289999999999999;0.0;30.54;0.95;0.0;0.0;0.0;3.0;3.632;3.722;3.0;8.205;0.0;0.0;0;1;V35 > 2.00 AND V36 <= 3.72 AND V30 > 0.00 AND V27 <= 2.26;4;0.9594972067039106;0.0176;0.7333333333333333;0.040892193308550186
5.1770000000000005;3.0834;2.0;0.0;0.0;0.0;5.0;52.6;0.0;1.0;0.0;0.0;3.754;0.773;10.418;3.0;1.027;1.093;0.0;0.0;0.0;1.337;3.0;0.0;1.0;0.0;2.426;0.001;0.0;0.0;1.085;0.0;3.0;0.0;1.0;4.122;2.504;0.0;9.163;0.0;2.0;0;0;V7 > 3.00;1;0.9734513274336283;0.1634;0.9712230215827338;0.2339688041594454
4.912;3.2478;0.0;0.0;0.0;0.0;3.0;42.9;3.0;0.0;0.0;0.0;3.075;0.8809999999999999;9.863;0.0;0.967;1.119;0.0;0.0;0.0;1.32;1.0;0.0;0.0;0.0;2.264;-0.023;0.0;0.0;0.95;0.0;0.0;0.0;0.0;3.714;1.889;0.0;8.09;0.0;0.0;0;0;V7 > 1.00 AND V10 <= 0.00;2;0.9905956112852664;0.1277;0.9908256880733946;0.18717504332755633
4.655;2.4090000000000003;0.0;0.0;0.0;0.0;0.0;35.0;1.0;3.0;0.0;0.094;3.204;2.182;9.765;6.0;1.02;1.135;0.0;0.0;0.0;1.157;1.0;0.0;0.0;0.0;2.256;0.0139999999999999;0.0;10.698;2.989;0.0;0.0;0.0;0.0;3.542;2.667;0.0;8.185;0.0;0.0;1;1;V14 > 1.71 AND V22 <= 1.18 AND V1 <= 4.84 AND V18 <= 1.14;4;0.9942528735632183;0.0251;1.0;0.022304832713754646
5.1610000000000005;2.5397;0.0;0.0;0.0;0.0;6.0;46.4;0.0;5.0;0.0;-0.525;3.844;0.745;10.717;13.0;1.038;1.112;0.0;0.0;0.0;1.222;2.0;0.0;0.0;0.0;2.404;0.0;0.0;12.008;2.924;0.0;4.0;0.0;4.0;3.881;3.037;0.0;8.952;0.0;0.0;0;0;V7 > 3.00;1;0.9809523809523809;0.163;0.9712230215827338;0.2339688041594454
5.422000000000001;3.3311;0.0;0.0;0.0;2.0;3.0;37.8;6.0;1.0;0.0;0.0;3.551;1.161;10.929;3.0;0.974;1.129;0.0;0.0;0.0;1.265;1.0;0.0;0.0;0.0;2.417;-0.001;0.0;0.0;2.084;0.0;1.0;0.0;1.0;3.799;2.1;0.0;8.548;0.0;0.0;0;0;V6 > 0.00 AND V33 > 0.00;2;1.0;0.0376;1.0;0.053726169844020795
4.562;3.3225;0.0;0.0;0.0;0.0;0.0;31.3;3.0;1.0;0.0;0.259;2.634;0.918;9.184;2.0;0.984;1.143;0.0;0.0;0.0;1.206;0.0;0.0;0.0;0.0;2.0;-0.218;0.0;10.144;1.521;0.0;0.0;0.0;0.0;3.375;2.667;0.0;7.403;0.0;0.0;1;1;V30 > 0.00 AND V36 <= 3.48 AND V15 <= 9.49 AND V12 > 0.00;4;1.0;0.0075;1.0;0.026022304832713755
4.732;3.2417;0.0;0.0;2.0;0.0;2.0;37.5;0.0;0.0;4.0;0.0;2.997;0.875;9.579;0.0;0.991;1.14;0.0;0.0;0.0;1.25;1.0;0.0;0.0;0.0;2.194;0.045;0.0;0.0;0.8540000000000001;0.0;2.0;4.0;4.0;3.655;2.417;2.0;7.973;0.0;0.0;0;0;V34 > 2.00 AND V10 <= 0.00;2;0.994475138121547;0.0803;1.0;0.11611785095320624
4.343;4.0038;1.0;1.0;1.0;0.0;0.0;23.5;2.0;0.0;2.0;1.101;3.1260000000000003;1.5;9.309;0.0;1.002;1.157;0.0;0.0;0.0;1.25;0.0;0.0;0.0;0.0;2.0;-0.083;0.0;0.0;2.682;0.0;0.0;4.0;3.0;3.859;2.563;3.0;8.427;0.0;0.0;0;0;V34 > 2.00 AND V3 > 0.00;2;0.9902912621359223;0.0522;0.9772727272727273;0.07452339688041594
4.791;2.9639;0.0;0.0;0.0;0.0;2.0;45.0;0.0;1.0;0.0;0.0;3.2110000000000003;1.461;9.725;3.0;0.987;1.114;0.0;0.0;0.0;1.29;1.0;0.0;0.0;0.0;2.231;0.0139999999999999;0.0;0.0;1.917;0.0;1.0;0.0;1.0;3.661;2.383;0.0;8.14;0.0;0.0;1;1;V8 > 43.50 AND V36 <= 3.72 AND V27 <= 2.26 AND V16 > 0.00;4;0.9666339548577036;0.0224;0.8571428571428571;0.06691449814126393
4.845;2.7759;0.0;0.0;0.0;0.0;2.0;36.8;2.0;2.0;0.0;0.0;3.6010000000000004;2.125;10.029;6.0;0.984;1.131;0.0;0.0;0.0;1.217;1.0;0.0;0.0;0.0;2.27;0.0;0.0;0.0;3.574;0.0;2.0;0.0;0.0;3.678;1.958;0.0;8.337;0.0;0.0;0;0;V7 > 1.00 AND V37 <= 2.11;2;0.9605026929982047;0.1044;0.9764705882352941;0.1438474870017331
3.618;2.3247;2.0;0.0;0.0;0.0;0.0;27.3;2.0;0.0;0.0;0.0;3.679;1.5219999999999998;7.853;0.0;1.008;1.131;0.0;0.0;0.0;1.338;0.0;1.0;1.0;0.0;1.732;0.336;0.0;0.0;2.094;0.0;0.0;0.0;0.0;6.8660000000000005;2.272;0.0;11.578;0.0;2.0;0;0;V39 > 9.01 AND V25 > 0.00;2;1.0;0.0857;1.0;0.12998266897746968
4.914;2.2884;0.0;0.0;4.0;0.0;3.0;40.5;2.0;3.0;6.0;-0.173;3.986;1.426;10.632;3.0;1.003;1.128;0.0;0.0;0.0;1.232;2.0;0.0;0.0;0.0;2.3280000000000003;0.0;0.0;12.142;4.181;0.0;2.0;7.0;3.0;3.733;2.462;2.0;8.913;0.0;0.0;0;0;V34 > 2.00 AND V38 > 1.00;2;0.9878542510121457;0.1397;0.9655172413793104;0.19410745233968804
5.318;2.361;0.0;0.0;2.0;0.0;5.0;53.8;0.0;2.0;2.0;-0.252;3.801;0.682;10.772;8.0;1.011;1.099;0.0;0.0;0.0;1.296;6.0;0.0;0.0;0.0;2.508;0.0;0.0;24.37;1.393;0.0;1.0;2.0;2.0;3.955;2.569;1.0;8.963;0.0;0.0;0;0;V7 > 3.00;1;0.9712918660287081;0.1655;0.9712230215827338;0.2339688041594454
5.646;4.7601;4.0;0.0;0.0;2.0;0.0;25.0;2.0;0.0;0.0;0.0;3.647;0.8109999999999999;10.505;0.0;1.246;1.213;0.0;0.0;2.0;1.216;0.0;0.0;0.0;0.0;2.303;-0.094;0.0;0.0;1.411;0.0;0.0;0.0;0.0;4.281000000000001;4.368;0.0;9.233;0.0;6.0;0;0;V6 > 0.00 AND V41 > 0.00;2;1.0;0.0409;1.0;0.06412478336221837
4.958;2.4699;0.0;0.0;0.0;0.0;0.0;32.3;3.0;1.0;0.0;0.0;3.1860000000000004;1.16;10.099;3.0;0.973;1.141;0.0;0.0;0.0;1.202;1.0;0.0;0.0;0.0;2.303;-0.006;0.0;0.0;1.602;2.0;0.0;0.0;1.0;3.3710000000000004;1.985;0.0;7.729;0.0;0.0;0;0;V32 > 0.00 AND V23 > 0.00;2;0.9618874773139746;0.0567;0.9574468085106383;0.0779896013864818
5.02;2.2627;0.0;0.0;4.0;0.0;6.0;42.3;4.0;4.0;8.0;-1.023;4.2410000000000005;1.776;11.050999999999998;6.0;1.004;1.123;0.0;0.0;0.0;1.267;2.0;0.0;0.0;0.0;2.392;0.0;0.0;45.646;4.905;0.0;2.0;6.0;2.0;3.834;2.595;2.0;9.307;0.0;0.0;0;0;V7 > 3.00;1;0.9539951573849879;0.1729;0.9712230215827338;0.2339688041594454
4.499;3.1284;0.0;0.0;0.0;0.0;0.0;46.7;0.0;0.0;2.0;0.0;3.013;1.125;9.311;0.0;0.984;1.116;0.0;0.0;0.0;1.2990000000000002;1.0;0.0;0.0;0.0;2.136;0.045;0.0;0.0;1.481;0.0;0.0;3.0;0.0;3.608;2.208;1.0;7.967;0.0;0.0;0;0;V34 > 2.00 AND V22 > 1.30;2;1.0;0.0368;1.0;0.04852686308492201
4.562;1.9651;0.0;0.0;0.0;0.0;2.0;48.3;0.0;1.0;0.0;0.0;3.609;0.0;10.054;4.0;0.983;1.107;0.0;0.0;0.0;1.296;2.0;0.0;0.0;0.0;2.194;0.0;0.0;0.0;4.13;0.0;0.0;0.0;0.0;3.587;1.989;0.0;8.536;0.0;0.0;0;0;V7 > 1.00 AND V37 <= 2.11;2;0.9503424657534246;0.0978;0.9764705882352941;0.1438474870017331
4.77;2.5385;0.0;0.0;0.0;0.0;0.0;38.5;3.0;0.0;0.0;3.12;3.131;1.185;9.882;0.0;0.964;1.128;0.0;0.0;0.0;1.274;1.0;0.0;0.0;0.0;2.236;0.012;0.0;0.0;1.74;0.0;0.0;0.0;0.0;3.5210000000000004;1.767;0.0;7.934;0.0;0.0;1;1;V39 <= 7.97 AND V27 <= 2.26 AND V38 <= 0.00 AND V12 > 0.00 AND V6 <= 0.00;5;0.9532967032967034;0.0124;0.9090909090909091;0.03717472118959108
4.214;2.8141;0.0;0.0;0.0;0.0;0.0;33.3;2.0;0.0;0.0;0.0;2.582;1.459;8.755;0.0;0.961;1.138;0.0;0.0;0.0;1.27;0.0;0.0;0.0;0.0;1.902;-0.1969999999999999;0.0;0.0;2.052;0.0;0.0;0.0;0.0;3.09;1.972;0.0;7.037999999999999;0.0;0.0;0;1;V7 <= 0.00 AND V36 <= 3.48 AND V1 <= 4.44 AND V38 <= 0.00;4;0.9595551061678463;0.1208;0.9607843137254902;0.3643122676579926
4.385;3.9908;0.0;0.0;0.0;0.0;0.0;32.4;0.0;7.0;0.0;-1.569;3.819;3.09;9.999;10.0;1.034;1.141;0.0;0.0;0.0;1.135;0.0;0.0;0.0;0.0;2.061;0.0;0.0;21.678;6.884;0.0;0.0;0.0;0.0;3.432;2.833;0.0;8.562000000000001;0.0;0.0;1;1;V30 > 12.31 AND V36 <= 3.48 AND V17 > 1.03;3;1.0;0.008;1.0;0.02973977695167286
4.691;4.0085;0.0;0.0;0.0;0.0;0.0;33.3;0.0;4.0;0.0;-2.748;3.1460000000000004;1.436;9.666;6.0;1.064;1.139;0.0;0.0;0.0;1.141;0.0;0.0;0.0;0.0;2.117;0.053;0.0;19.662;2.428;0.0;0.0;0.0;2.0;3.564;3.944;0.0;8.128;0.0;0.0;1;1;V30 > 12.31 AND V36 <= 3.72 AND V37 > 2.87 AND V38 <= 1.00;4;0.955;0.0247;0.9130434782608695;0.07806691449814127
4.732;3.3319;0.0;0.0;0.0;0.0;2.0;42.9;0.0;2.0;0.0;0.0;3.025;0.875;9.579;4.0;1.022;1.119;0.0;0.0;0.0;1.219;1.0;0.0;0.0;0.0;2.194;0.047;0.0;0.0;0.8540000000000001;0.0;2.0;0.0;2.0;3.67;2.917;0.0;8.008;0.0;0.0;1;1;V8 > 37.50 AND V13 <= 3.09 AND V16 > 2.00;3;0.9973614775725593;0.0042;1.0;0.01858736059479554
